MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58621.624849,23.168,37.684,2,74,o,0,0.6,322.90582,-36.39568,2037.42,2284.11,2.26,1.93,43.1,-0.454,17.49,17.33,02a58621o0832o
58623.538197,-19.778,1.587,-45,71,o,0,0.93,322.90582,-36.39568,812.29,1986.58,3.93,3.76,-12.8,-0.387,17.76,18.71,01a58623o0653o
58623.541417,-20.136,1.927,-32,62,o,0,1.05,322.90582,-36.39568,791.24,1946.7,3.6,3.4,-6.0,-0.42,17.91,18.76,01a58623o0660o
58623.546563,-19.747,1.188,-46,54,o,0,1.22,322.90582,-36.39568,850.57,2027.33,3.81,3.57,-14.3,-0.392,17.98,18.83,01a58623o0671o
58623.557291,20.927,3.187,16,49,o,0,1.22,322.90582,-36.39568,866.17,1911.24,3.21,3.06,-4.0,-0.432,18.08,18.84,01a58623o0694o
58623.56434,-21.243,7.125,-12,82,o,0,1.0,322.90582,-36.39568,10513.14,1816.98,3.7,3.33,-87.0,-0.413,18.02,18.85,01a58623o0709o
58623.621248,23.428,40.333,2,62,o,0,1.16,322.90582,-36.39568,824.53,1982.6,3.61,3.19,-16.6,-0.385,17.8,18.52,01a58623o0829o
58625.566777,20.003,0.648,36,24,o,0,1.5,322.90582,-36.39568,2060.58,2273.12,2.21,2.03,41.0,-0.459,18.48,18.84,02a58625o0701o
58625.570148,20.478,1.094,23,26,o,0,1.23,322.90582,-36.39568,2079.53,2310.85,2.24,2.14,38.6,-0.462,18.46,18.86,02a58625o0708o
58625.576392,19.813,0.564,43,24,o,0,1.15,322.90582,-36.39568,2018.6,2233.61,2.29,2.06,38.7,-0.44,18.49,18.9,02a58625o0721o
58625.585951,20.182,0.881,31,27,o,0,0.91,322.90582,-36.39568,2000.91,2349.33,2.33,1.97,39.2,-0.44,18.53,18.96,02a58625o0741o
58631.565063,19.091,0.214,84,18,o,0,1.13,322.90582,-36.39568,9865.6,5775.24,3.13,3.07,61.4,-0.435,19.01,20.36,01a58631o0643o
58631.567862,21.156,1.472,12,18,o,0,1.0,322.90582,-36.39568,9845.7,5737.5,3.22,3.07,74.2,-0.441,18.99,20.37,01a58631o0649o
58631.582063,-20.061,0.703,-34,24,o,0,1.05,322.90582,-36.39568,32.57,5906.64,2.78,2.71,-69.2,-0.441,19.09,20.5,01a58631o0679o
58631.582523,-18.745,0.131,-115,15,o,0,1.33,322.90582,-36.39568,9907.04,5809.49,3.01,2.95,76.1,-0.442,19.07,20.45,01a58631o0680o
58631.596269,-19.407,0.462,-63,29,o,0,1.02,322.90582,-36.39568,48.86,5791.04,3.27,2.88,80.8,-0.418,19.07,20.52,01a58631o0709o
58631.59673,20.166,0.626,31,20,o,0,0.74,322.90582,-36.39568,9923.45,5689.22,3.19,3.17,-76.7,-0.436,19.03,20.45,01a58631o0710o
58633.550483,20.407,0.489,25,12,c,0,1.07,322.90582,-36.39568,1917.94,8482.48,2.38,2.32,-13.0,-0.406,19.5,21.29,02a58633o0692c
58633.553324,-21.088,1.214,-13,16,c,0,1.57,322.90582,-36.39568,1936.53,8520.31,2.41,2.36,21.1,-0.405,19.37,21.17,02a58633o0698c
58633.562876,21.392,1.029,10,10,c,0,1.22,322.90582,-36.39568,1876.76,8442.36,2.5,2.45,-55.7,-0.398,19.52,21.31,02a58633o0718c
58633.576552,21.132,0.842,13,11,c,0,1.09,322.90582,-36.39568,1853.88,8558.79,2.41,2.36,-4.6,-0.406,19.57,21.31,02a58633o0747c
58635.54403,-21.855,2.593,-7,17,o,0,0.85,322.90582,-36.39568,6707.55,2192.07,3.54,2.94,-11.4,-0.412,19.16,20.61,01a58635o0672o
58635.546811,23.674,12.6,1,16,o,0,0.98,322.90582,-36.39568,6688.75,2154.41,3.56,2.96,-12.7,-0.413,19.15,20.62,01a58635o0678o
58635.55363,21.522,1.615,9,14,o,0,1.1,322.90582,-36.39568,6747.72,2230.52,3.42,2.86,-12.7,-0.421,19.18,20.67,01a58635o0692o
58635.566952,20.551,0.688,22,15,o,0,1.11,322.90582,-36.39568,6762.03,2112.27,3.35,2.92,-11.3,-0.42,19.22,20.71,01a58635o0720o
58637.52684,-20.594,0.71,-21,15,c,0,1.28,322.90582,-36.39568,4990.14,196.06,2.59,2.41,-84.9,-0.383,19.29,21.07,02a58637o0623c
58637.529605,-21.176,1.36,-12,17,c,0,1.03,322.90582,-36.39568,5010.03,234.94,2.62,2.44,-82.8,-0.393,19.34,21.09,02a58637o0629c
58637.539092,-21.432,1.414,-10,14,c,0,1.35,322.90582,-36.39568,4947.28,157.07,2.67,2.5,-82.0,-0.394,19.36,21.14,02a58637o0649c
58637.541914,-25.758,84.0,0,15,c,0,1.01,322.90582,-36.39568,1043.81,10469.66,3.11,2.4,-54.8,-0.435,19.42,21.23,02a58637o0655c
58637.548734,-20.911,1.53,-16,24,c,0,0.73,322.90582,-36.39568,1062.05,10507.11,3.25,2.32,-53.3,-0.429,19.34,21.17,02a58637o0669c
58637.552424,-18.888,0.104,-101,10,c,0,1.87,322.90582,-36.39568,1005.77,10430.49,2.8,2.3,-54.7,-0.462,19.33,21.18,02a58637o0677c
58637.552882,-19.318,0.217,-68,15,c,0,1.12,322.90582,-36.39568,4929.07,271.96,2.68,2.53,-77.2,-0.388,19.3,21.1,02a58637o0678c
58637.617324,19.755,0.87,46,40,c,0,0.91,322.90582,-36.39568,4956.46,207.88,2.46,2.32,-78.5,-0.426,18.23,19.11,02a58637o0813c
58637.619161,-21.358,7.23,-10,75,c,0,1.15,322.90582,-36.39568,1011.73,10484.63,2.95,2.1,-55.0,-0.475,17.99,18.81,02a58637o0817c
58643.517745,-20.398,0.577,-25,14,o,0,1.2,322.90582,-36.39568,6552.54,8394.93,2.98,2.85,-18.9,-0.426,19.0,20.4,01a58643o0556o
58643.527349,-21.469,1.765,-9,17,o,0,0.9,322.90582,-36.39568,6532.27,8355.25,2.83,2.59,-89.6,-0.477,19.15,20.44,01a58643o0576o
58643.53065,-22.012,2.484,-6,14,o,0,1.33,322.90582,-36.39568,6593.91,8432.78,2.79,2.65,-79.0,-0.468,19.12,20.45,01a58643o0583o
58643.547157,-20.773,0.78,-18,14,o,0,1.28,322.90582,-36.39568,6616.09,8316.72,2.9,2.81,-37.9,-0.444,19.12,20.52,01a58643o0618o
58645.513649,-19.027,0.097,-89,9,o,0,2.17,322.90582,-36.39568,2982.15,307.65,2.03,1.89,-80.2,-0.441,19.27,20.23,02a58645o0605o
58645.516439,20.027,0.38,35,14,o,0,1.27,322.90582,-36.39568,3002.17,344.7,2.02,1.91,-86.5,-0.439,19.29,20.25,02a58645o0611o
58645.523211,20.198,0.338,30,10,o,0,1.62,322.90582,-36.39568,2938.35,266.87,2.0,1.86,-80.7,-0.452,19.32,20.3,02a58645o0625o
58645.536879,21.272,0.975,11,11,o,0,1.3,322.90582,-36.39568,2913.48,384.94,1.98,1.88,85.2,-0.442,19.33,20.35,02a58645o0654o
58645.540898,20.866,1.457,16,24,o,0,1.05,322.90582,-36.39568,8701.3,10500.57,2.36,1.92,-64.6,-0.472,19.48,20.46,02a58645o0662o
58647.511759,19.984,0.641,37,24,o,0,1.3,322.90582,-36.39568,6551.04,8396.05,3.16,2.96,-12.4,-0.414,18.58,19.69,01a58647o0500o
58647.515002,-21.686,3.351,-8,26,o,0,0.78,322.90582,-36.39568,6532.21,8357.89,3.03,2.87,-15.1,-0.431,18.64,19.72,01a58647o0507o
58647.522079,22.651,7.071,3,22,o,0,1.33,322.90582,-36.39568,6589.8,8433.09,3.19,3.01,-14.4,-0.417,18.67,19.79,01a58647o0520o
58649.482234,-19.475,0.803,-59,47,o,0,1.3,322.90582,-36.39568,8702.78,10502.57,2.83,2.0,-56.0,-0.433,18.65,18.96,02a58649o0532o
58649.501358,22.42,4.674,4,18,o,0,1.59,322.90582,-36.39568,2978.33,309.67,1.93,1.74,62.2,-0.468,18.55,18.85,02a58649o0573o
58649.504188,20.407,0.889,25,22,o,0,0.95,322.90582,-36.39568,2997.64,348.65,1.88,1.75,72.7,-0.448,18.57,18.88,02a58649o0579o
58649.510259,-20.484,0.879,-23,20,o,0,0.77,322.90582,-36.39568,2938.59,269.36,1.94,1.74,65.2,-0.413,18.58,18.93,02a58649o0592o
58649.520074,19.817,0.521,43,22,o,0,0.72,322.90582,-36.39568,2916.74,386.27,1.92,1.79,71.2,-0.432,18.6,19.0,02a58649o0613o
58651.47253,17.265,0.51,451,230,o,0,1.35,322.90582,-36.39568,2589.04,8613.51,4.17,4.04,-57.3,-0.415,16.97,18.0,01a58651o0448o
58651.47578,21.073,17.892,14,242,o,0,0.91,322.90582,-36.39568,2569.32,8574.7,3.92,3.75,-15.9,-0.474,17.1,18.03,01a58651o0455o
58651.480883,18.771,1.872,113,211,o,0,0.85,322.90582,-36.39568,2628.17,8652.56,3.69,3.6,-63.2,-0.46,17.25,18.08,01a58651o0466o
58651.493378,18.836,1.678,106,178,o,0,0.92,322.90582,-36.39568,2648.13,8537.2,3.45,3.31,-21.2,-0.454,17.32,18.18,01a58651o0493o
58657.589699,22.796,12.684,3,35,o,0,0.94,322.90582,-36.39568,5828.63,4152.25,2.65,1.82,41.9,-0.435,18.38,18.73,02a58657o0594o
58657.592494,-24.877,113.5,0,46,o,0,0.91,322.90582,-36.39568,5809.54,4114.87,2.99,1.98,42.2,-0.406,17.89,18.36,02a58657o0600o
58657.605928,19.842,2.21,42,93,o,0,0.89,322.90582,-36.39568,5888.15,4074.22,2.48,1.87,44.7,-0.476,17.96,18.65,02a58657o0629o
58659.533336,-21.265,1.8,-11,20,o,0,0.91,322.90582,-36.39568,7747.9,4012.93,3.56,3.07,-9.2,-0.401,18.97,20.29,01a58659o0633o
58659.536563,21.259,1.562,11,18,o,0,1.09,322.90582,-36.39568,7729.76,3975.05,3.46,2.97,-7.5,-0.402,18.97,20.3,01a58659o0640o
58659.542457,-21.147,1.34,-13,17,o,0,1.47,322.90582,-36.39568,7789.06,4050.21,3.81,3.12,-9.3,-0.39,18.89,20.29,01a58659o0652o
58659.557455,20.322,0.69,27,19,o,0,1.13,322.90582,-36.39568,7807.01,3934.46,3.69,3.21,-9.1,-0.399,18.95,20.37,01a58659o0683o
58663.556227,20.545,0.786,22,17,o,0,1.07,322.90582,-36.39568,7747.31,4014.29,3.43,3.03,-9.9,-0.41,18.93,20.63,01a58663o0600o
58663.560092,21.673,1.806,8,14,o,0,1.32,322.90582,-36.39568,2844.98,6611.65,3.11,2.94,-19.2,-0.421,19.03,20.76,01a58663o0608o
58663.565851,-20.806,0.938,-17,16,o,0,1.03,322.90582,-36.39568,7783.37,4051.49,3.23,3.02,-15.0,-0.417,19.07,20.8,01a58663o0620o
58663.575758,21.766,5.0,7,36,o,0,1.26,322.90582,-36.39568,2767.63,6651.27,2.99,2.76,-20.3,-0.442,18.26,19.78,01a58663o0641o
58665.497861,-21.647,0.919,-8,7,c,0,1.28,322.90582,-36.39568,6030.59,2050.97,2.47,2.25,44.5,-0.397,19.67,21.52,02a58665o0425c
58665.501097,-24.872,20.333,0,8,c,0,1.2,322.90582,-36.39568,6046.95,2091.59,2.62,2.26,42.6,-0.392,19.65,21.51,02a58665o0432c
58665.509244,21.079,0.687,13,9,c,0,0.96,322.90582,-36.39568,5984.19,2012.51,2.58,2.3,39.0,-0.398,19.62,21.5,02a58665o0449c
58667.499597,21.94,2.419,6,15,o,0,1.36,322.90582,-36.39568,9834.44,10252.49,2.88,2.72,43.0,-0.507,19.07,20.6,01a58667o0553o
58667.502836,-21.824,2.812,-7,19,o,0,0.83,322.90582,-36.39568,9809.11,10203.35,3.04,2.82,64.8,-0.486,19.09,20.61,01a58667o0560o
58667.513365,-23.489,10.714,-2,16,o,0,1.25,322.90582,-36.39568,9858.14,10241.89,2.99,2.84,68.2,-0.492,19.1,20.69,01a58667o0582o
58667.518465,-20.941,1.137,-15,17,o,0,1.06,322.90582,-36.39568,9871.34,10106.91,2.94,2.62,79.0,-0.504,19.16,20.68,01a58667o0593o
58667.519389,-22.832,7.545,-3,20,o,0,0.89,322.90582,-36.39568,3809.0,59.4,3.62,3.07,-17.8,-0.378,19.22,20.83,01a58667o0595o
58667.528944,20.293,0.649,28,18,o,0,0.99,322.90582,-36.39568,3840.89,62.54,3.59,3.19,-17.1,-0.357,19.24,20.84,01a58667o0615o
58667.541111,-21.575,1.548,-8,13,o,0,1.35,322.90582,-36.39568,6835.78,10367.27,3.01,2.85,76.1,-0.46,19.25,21.0,01a58667o0641o
58669.558863,21.57,1.032,9,9,c,0,1.26,322.90582,-36.39568,2749.77,1892.65,2.56,2.37,59.8,-0.408,19.54,21.46,02a58669o0639c
58669.56702,21.72,1.245,7,9,c,0,1.32,322.90582,-36.39568,2732.29,1857.76,2.55,2.41,71.8,-0.41,19.52,21.45,02a58669o0656c
58669.570223,20.767,0.48,18,9,c,0,1.58,322.90582,-36.39568,2790.35,1938.21,2.56,2.42,73.0,-0.408,19.56,21.46,02a58669o0663c
58669.580242,20.869,0.573,16,9,c,0,1.22,322.90582,-36.39568,2808.43,1821.3,2.52,2.4,80.8,-0.411,19.55,21.45,02a58669o0684c
58670.540594,22.249,1.697,5,8,c,0,1.87,322.90582,-36.39568,2747.81,1892.96,2.54,2.38,63.5,-0.414,19.59,21.58,02a58670o0619c
58670.543521,21.124,0.686,13,9,c,0,1.12,322.90582,-36.39568,7817.98,8703.1,2.7,2.48,58.7,-0.389,19.66,21.58,02a58670o0625c
58670.553334,21.948,1.488,6,9,c,0,1.16,322.90582,-36.39568,2789.02,1934.83,2.53,2.42,-88.8,-0.412,19.62,21.61,02a58670o0645c
58670.563376,22.901,3.056,2,8,c,0,1.43,322.90582,-36.39568,2810.68,1822.34,2.55,2.39,77.4,-0.417,19.59,21.61,02a58670o0666c
58671.507478,20.731,0.468,18,9,c,0,1.38,322.90582,-36.39568,7809.38,8663.35,3.06,2.55,41.9,-0.377,19.56,21.58,02a58671o0581c
58671.511205,20.644,0.483,20,10,c,0,1.51,322.90582,-36.39568,7827.56,8703.33,3.02,2.51,43.8,-0.383,19.58,21.58,02a58671o0589c
58671.518024,21.114,0.708,13,9,c,0,1.42,322.90582,-36.39568,7767.5,8623.46,3.17,2.63,43.3,-0.369,19.52,21.6,02a58671o0603c
58671.528047,-22.528,2.9,-4,10,c,0,1.25,322.90582,-36.39568,7746.9,8738.59,3.13,2.62,44.1,-0.372,19.51,21.57,02a58671o0624c
58674.493336,21.235,1.036,12,12,o,0,1.22,322.90582,-36.39568,10136.11,2410.83,2.56,2.22,-59.2,-0.45,19.31,20.56,02a58674o0532o
58674.495165,-21.305,1.388,-11,15,o,0,1.07,322.90582,-36.39568,63.9,2420.2,2.34,2.29,9.5,-0.422,19.28,20.56,02a58674o0536o
58674.496542,21.697,1.776,8,14,o,0,1.0,322.90582,-36.39568,10154.83,2450.86,2.76,2.31,-62.4,-0.435,19.22,20.57,02a58674o0539o
58674.498379,20.977,0.839,15,12,o,0,0.72,322.90582,-36.39568,83.1,2460.18,2.09,2.04,-24.9,-0.431,19.39,20.57,02a58674o0543o
58674.503307,21.055,0.843,14,12,o,0,1.05,322.90582,-36.39568,10091.27,2372.71,2.19,1.97,-50.7,-0.475,19.39,20.58,02a58674o0553o
58674.51382,-24.427,15.167,-1,9,o,0,1.73,322.90582,-36.39568,10070.12,2489.3,2.07,1.98,-42.9,-0.46,19.41,20.55,02a58674o0574o
58679.389806,-20.978,4.5,-15,66,o,0,0.8,322.90582,-36.39568,1737.68,3856.01,3.56,3.21,-10.7,-0.398,17.7,18.46,01a58679o0338o
58679.393042,-18.208,0.317,-189,60,o,0,0.82,322.90582,-36.39568,1718.49,3818.31,3.49,3.11,-7.6,-0.4,17.76,18.49,01a58679o0345o
58679.399025,19.601,1.088,52,57,o,0,0.92,322.90582,-36.39568,1774.03,3896.47,3.28,3.23,26.1,-0.436,17.82,18.53,01a58679o0358o
58679.408802,-18.64,0.428,-127,54,o,0,0.84,322.90582,-36.39568,1792.95,3782.61,3.4,3.1,-10.5,-0.417,17.83,18.61,01a58679o0379o
58685.540755,-21.686,2.754,-8,21,o,0,1.0,322.90582,-36.39568,1939.17,5752.48,2.47,2.29,42.7,-0.415,18.72,19.42,02a58685o0352o
58685.541212,-22.07,4.486,-5,24,o,0,0.81,322.90582,-36.39568,1919.65,5713.38,2.58,2.37,45.6,-0.414,18.72,19.42,02a58685o0353o
58685.54443,23.626,15.444,1,20,o,0,1.19,322.90582,-36.39568,1979.32,5797.09,2.54,2.37,47.1,-0.413,18.73,19.42,02a58685o0360o
58685.5525,21.04,1.607,14,22,o,0,0.92,322.90582,-36.39568,2000.08,5678.0,2.62,2.48,47.6,-0.422,18.69,19.4,02a58685o0376o
58689.4886,20.473,0.361,24,8,o,0,1.53,322.90582,-36.39568,8605.11,4805.19,2.4,1.98,34.6,-0.415,19.47,20.6,02a58689o0521o
58689.491984,23.031,5.333,2,12,o,0,1.17,322.90582,-36.39568,1921.46,5711.79,2.13,2.01,32.6,-0.448,19.42,20.62,02a58689o0528o
58689.502226,-21.497,1.161,-9,11,o,0,1.32,322.90582,-36.39568,1982.1,5787.97,2.17,1.99,41.3,-0.44,19.45,20.61,02a58689o0549o
58689.510094,-21.483,1.298,-9,12,o,0,0.85,322.90582,-36.39568,2001.95,5672.59,2.29,1.99,34.3,-0.433,19.43,20.62,02a58689o0565o
58691.477645,20.384,0.508,26,13,o,0,1.11,322.90582,-36.39568,5975.27,6082.27,3.26,2.88,-6.5,-0.407,19.24,20.87,01a58691o0510o
58691.48087,20.072,0.418,34,14,o,0,0.92,322.90582,-36.39568,5956.18,6045.63,3.45,3.07,-9.2,-0.393,19.13,20.86,01a58691o0517o
58691.48794,24.138,16.75,1,13,o,0,1.15,322.90582,-36.39568,4550.16,4452.22,3.14,2.81,-14.8,-0.435,19.28,20.85,01a58691o0532o
58691.50121,-22.553,4.111,-4,14,o,0,0.96,322.90582,-36.39568,4532.83,4566.67,2.98,2.8,-17.5,-0.446,19.24,20.84,01a58691o0560o
58693.379719,24.467,17.25,1,10,c,0,0.99,322.90582,-36.39568,5736.2,8255.74,2.66,2.3,40.9,-0.392,19.56,21.27,02a58693o0298c
58693.381691,-20.639,0.518,-20,10,c,0,1.31,322.90582,-36.39568,5754.32,8295.0,2.58,2.35,40.9,-0.401,19.56,21.29,02a58693o0302c
58693.382646,21.975,1.75,6,10,c,0,1.42,322.90582,-36.39568,5696.99,8216.06,2.58,2.33,41.3,-0.4,19.58,21.3,02a58693o0304c
58693.391391,-22.316,2.621,-4,11,c,0,1.03,322.90582,-36.39568,5676.83,8331.45,2.59,2.4,40.1,-0.396,19.58,21.36,02a58693o0322c
58695.470522,20.35,0.545,26,14,o,0,1.14,322.90582,-36.39568,5974.22,6081.19,3.61,3.31,-9.9,-0.387,19.08,20.85,01a58695o0483o
58695.473744,-23.343,9.333,-2,16,o,0,1.04,322.90582,-36.39568,5953.66,6044.99,3.71,3.45,-14.6,-0.379,19.04,20.84,01a58695o0490o
58695.48082,-20.414,0.576,-25,14,o,0,1.33,322.90582,-36.39568,4551.92,4452.25,3.53,3.19,-9.2,-0.409,19.09,20.85,01a58695o0505o
58695.49174,21.792,2.0,7,14,o,0,0.99,322.90582,-36.39568,4534.12,4566.61,3.37,3.2,-14.0,-0.413,19.12,20.87,01a58695o0528o
58699.454309,-25.428,54.0,0,13,o,0,1.16,322.90582,-36.39568,7923.29,5938.61,3.39,3.19,-4.6,-0.404,19.18,20.96,01a58699o0140o
58699.46203,-22.965,7.5,-2,18,o,0,1.02,322.90582,-36.39568,2677.53,4682.84,4.24,3.95,-15.0,-0.378,18.9,21.04,01a58699o0156o
58699.462959,-20.813,0.731,-17,13,o,0,1.23,322.90582,-36.39568,2678.26,4682.92,3.45,3.19,-12.8,-0.41,19.18,21.08,01a58699o0158o
58699.473395,20.739,0.654,18,12,o,0,1.11,322.90582,-36.39568,2618.81,4605.85,3.25,2.96,-9.5,-0.42,19.31,21.11,01a58699o0179o
58699.477227,23.354,8.143,2,14,o,0,1.14,322.90582,-36.39568,2600.51,4722.2,3.46,3.0,-7.0,-0.414,19.26,21.12,01a58699o0187o
58703.50088,-21.272,1.053,-11,12,o,0,1.38,322.90582,-36.39568,2651.67,4635.06,3.09,2.77,-14.1,-0.435,19.32,20.96,01a58703o0328o
58703.504104,22.878,5.154,3,13,o,0,1.03,322.90582,-36.39568,2671.92,4672.69,3.09,2.77,-14.1,-0.437,19.32,20.94,01a58703o0335o
58703.509628,-23.374,8.0,-2,13,o,0,1.26,322.90582,-36.39568,2611.71,4597.01,3.14,2.82,-13.5,-0.424,19.31,20.94,01a58703o0347o
58703.520215,-21.065,0.955,-14,13,o,0,1.09,322.90582,-36.39568,2595.5,4712.89,3.14,2.84,-16.6,-0.434,19.3,20.99,01a58703o0370o
58705.381989,-20.127,1.627,-32,52,c,0,0.8,322.90582,-36.39568,6655.37,6316.5,2.85,2.29,38.0,-0.365,17.82,18.56,02a58705o0326c
58705.385189,19.485,1.155,58,67,c,0,1.02,322.90582,-36.39568,6672.89,6355.26,2.82,2.29,39.4,-0.373,17.72,18.5,02a58705o0333c
58705.391151,-19.342,1.214,-66,81,c,0,0.89,322.90582,-36.39568,6614.71,6276.65,2.73,2.34,40.2,-0.369,17.16,17.87,02a58705o0346c
58705.402149,-18.475,0.435,-148,64,c,0,1.38,322.90582,-36.39568,6591.1,6392.26,2.78,2.32,40.1,-0.36,17.48,18.27,02a58705o0370c
58707.341112,-20.068,1.168,-34,40,o,0,1.31,322.90582,-36.39568,9667.42,3844.82,3.7,3.27,-5.0,-0.4,17.99,18.9,01a58707o0254o
58707.344335,-22.194,8.789,-5,42,o,0,1.15,322.90582,-36.39568,9650.85,3806.49,3.43,3.25,-5.3,-0.4,18.08,18.92,01a58707o0261o
58707.350777,20.716,2.333,19,44,o,0,0.8,322.90582,-36.39568,9706.74,3880.6,3.41,3.37,-42.8,-0.404,18.1,18.96,01a58707o0274o
58707.360912,20.465,1.688,24,40,o,0,1.21,322.90582,-36.39568,9727.13,3762.7,3.38,3.27,-38.0,-0.42,18.13,19.02,01a58707o0296o
58713.45165,-23.065,20.529,-2,44,o,0,1.24,322.90582,-36.39568,1502.28,10489.95,2.23,2.07,-57.5,-0.474,18.42,18.82,02a58713o0403o
58713.46314,-18.568,0.277,-136,38,o,0,1.84,322.90582,-36.39568,5729.05,364.62,2.16,1.94,-77.3,-0.486,18.43,18.83,02a58713o0428o
58713.46635,-20.853,2.062,-17,34,o,0,0.72,322.90582,-36.39568,5710.33,325.53,2.12,1.9,-70.0,-0.489,18.45,18.82,02a58713o0435o
58713.467722,19.56,0.548,54,30,o,0,1.68,322.90582,-36.39568,1584.43,10453.56,2.17,1.93,-60.1,-0.399,18.42,18.77,02a58713o0438o
58713.47197,19.45,0.43,60,26,o,0,1.15,322.90582,-36.39568,5765.78,408.6,2.09,1.89,75.0,-0.469,18.4,18.79,02a58713o0447o
58715.434794,-20.707,1.706,-19,32,o,0,1.08,322.90582,-36.39568,2004.89,2337.8,4.14,3.69,-7.3,-0.431,18.39,19.75,01a58715o0435o
58715.438035,22.125,4.556,5,23,o,0,1.24,322.90582,-36.39568,2025.52,2375.74,3.85,3.4,-5.7,-0.373,18.52,19.84,01a58715o0442o
58715.445406,20.377,0.946,26,24,o,0,1.1,322.90582,-36.39568,1963.3,2298.85,3.64,3.43,-19.2,-0.393,18.53,19.81,01a58715o0458o
58715.455538,20.633,1.423,20,29,o,0,1.27,322.90582,-36.39568,1947.64,2414.1,4.32,4.11,-16.4,-0.364,18.26,19.79,01a58715o0480o
58717.407031,20.802,0.769,17,13,o,0,1.12,322.90582,-36.39568,4004.33,6180.66,2.19,2.02,48.2,-0.438,19.24,20.51,02a58717o0396o
58717.410217,19.972,0.295,37,11,o,0,1.49,322.90582,-36.39568,6567.3,4421.29,2.53,1.93,32.9,-0.435,19.32,20.56,02a58717o0402o
58717.416488,20.463,0.635,24,15,o,0,0.59,322.90582,-36.39568,4044.09,6215.59,2.35,2.0,37.1,-0.433,19.3,20.38,02a58717o0415o
58717.429468,-23.524,11.364,-1,16,o,0,1.0,322.90582,-36.39568,4065.13,6101.16,2.57,2.05,36.0,-0.422,19.21,20.25,02a58717o0441o
58719.436744,21.325,0.976,11,10,o,0,1.52,322.90582,-36.39568,2044.43,2299.61,2.58,2.24,72.2,-0.439,19.46,20.69,01a58719o0218o
58719.441998,-21.008,0.738,-14,11,o,0,1.53,322.90582,-36.39568,2064.98,2337.85,2.61,2.35,56.3,-0.426,19.45,20.63,01a58719o0229o
58719.444831,-21.068,0.739,-14,10,o,0,1.22,322.90582,-36.39568,2004.68,2260.36,2.32,1.98,71.7,-0.438,19.52,20.61,01a58719o0235o
58719.455266,19.998,0.388,36,14,o,0,1.01,322.90582,-36.39568,1986.46,2377.54,2.72,2.54,68.4,-0.418,19.29,20.55,01a58719o0257o
58721.373505,-20.952,0.617,-15,9,c,0,1.63,322.90582,-36.39568,6555.72,4382.75,3.07,2.6,38.7,-0.378,19.41,21.4,02a58721o0320c
58721.376731,21.252,0.734,12,8,c,0,1.54,322.90582,-36.39568,6577.87,4420.65,3.05,2.57,38.3,-0.372,19.44,21.42,02a58721o0327c
58721.387646,21.229,0.906,12,11,c,0,1.13,322.90582,-36.39568,6514.54,4344.49,3.08,2.6,36.4,-0.375,19.49,21.45,02a58721o0349c
58721.395839,21.493,1.146,9,10,c,0,1.41,322.90582,-36.39568,4066.29,6095.67,3.01,2.6,39.7,-0.37,19.41,21.57,02a58721o0366c
58723.398154,-22.554,2.308,-4,8,o,0,1.26,322.90582,-36.39568,8649.21,2056.86,2.06,2.02,-2.1,-0.419,19.74,21.01,01a58723o0297o
58723.400972,20.37,0.346,26,9,o,0,2.06,322.90582,-36.39568,8633.83,2021.25,2.23,2.03,-22.2,-0.42,19.69,21.02,01a58723o0303o
58723.406539,-23.315,4.333,-2,7,o,0,1.67,322.90582,-36.39568,1930.99,8481.33,1.94,1.7,-73.9,-0.445,19.84,21.11,01a58723o0314o
58723.421329,-21.456,0.744,-10,7,o,0,2.31,322.90582,-36.39568,1911.91,8596.18,2.11,1.76,-82.1,-0.449,19.73,21.0,01a58723o0344o
58725.442545,-17.091,0.857,-529,454,c,0,1.08,322.90582,-36.39568,865.2,1983.81,2.56,2.39,59.6,-0.382,15.43,17.15,02a58725o0382c
58725.452751,-17.663,0.333,-312,104,c,0,1.16,322.90582,-36.39568,885.54,1866.8,2.53,2.34,-89.6,-0.451,17.04,18.72,02a58725o0404c
58729.384013,22.959,4.133,2,10,c,0,1.12,322.90582,-36.39568,826.28,1943.74,2.83,2.42,-63.2,-0.412,19.5,21.27,02a58729o0371c
58729.387212,-21.563,1.333,-9,12,c,0,0.86,322.90582,-36.39568,807.15,1904.25,2.83,2.42,-60.8,-0.413,19.5,21.28,02a58729o0378c
58729.393617,-22.837,3.632,-3,10,c,0,1.55,322.90582,-36.39568,865.29,1983.71,2.53,2.38,-70.5,-0.417,19.52,21.27,02a58729o0392c
58729.404597,-19.0,0.111,-91,10,c,0,0.89,322.90582,-36.39568,885.23,1868.35,2.75,2.37,-64.7,-0.419,19.52,21.25,02a58729o0416c
58735.288147,20.166,2.907,31,91,o,0,1.72,322.90582,-36.39568,5604.39,10353.82,2.19,1.94,84.5,-0.381,16.79,16.48,01a58735o0127o
58735.292283,-19.157,0.963,-79,76,o,0,0.89,322.90582,-36.39568,5584.53,10314.17,2.38,2.07,-90.0,-0.403,17.32,17.28,01a58735o0135o
58735.299202,19.689,2.799,48,135,o,0,1.26,322.90582,-36.39568,5645.26,10394.19,2.62,2.27,-87.4,-0.41,16.53,16.54,01a58735o0149o
