MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58138.392284,-15.638,0.003,-2018,6,o,0,191212.95,64.16321,40.04256,988.48,3986.93,3.16,2.67,81.5,-0.466,19.25,20.89,01a58138o0426o
58138.404649,-18.035,0.007,-222,2,o,0,42086.25,64.16321,40.04256,948.93,3951.07,3.12,2.65,81.0,-0.47,19.28,20.86,01a58138o0453o
58138.410422,-17.168,2.087,-493,1029,o,0,0.95,64.16321,40.04256,943.21,4085.59,3.22,2.77,82.3,-0.462,19.24,20.86,01a58138o0465o
58142.373351,-11.127,0.001,-128551,123,o,0,88.51,64.16321,40.04256,10351.06,4642.94,4.65,3.42,-84.6,-0.404,18.06,19.22,01a58142o0011o
58142.383433,13.524,0.0,14139,5,o,0,46238.46,64.16321,40.04256,10385.41,4716.75,4.57,3.1,-86.7,-0.426,17.28,18.19,01a58142o0033o
58142.389646,12.714,0.0,29820,8,o,0,33943.48,64.16321,40.04256,10335.85,4662.12,4.66,3.06,-87.7,-0.427,17.07,17.92,01a58142o0046o
58142.390562,-11.324,0.0,-107248,19,o,0,33567.11,64.16321,40.04256,913.54,4768.24,3.17,2.7,83.9,-0.469,17.89,18.82,01a58142o0048o
58142.402009,15.5,0.494,2290,1131,o,0,0.84,64.16321,40.04256,949.71,4846.81,3.3,2.73,84.1,-0.456,18.71,19.99,01a58142o0073o
58142.402466,-12.647,0.134,-31712,4257,o,0,1.74,64.16321,40.04256,10347.14,4821.83,4.85,3.15,-88.0,-0.413,18.42,19.59,01a58142o0074o
58142.408252,14.49,0.392,5807,2276,o,0,0.91,64.16321,40.04256,900.66,4787.54,3.65,2.97,80.5,-0.431,18.59,19.98,01a58142o0086o
58142.420192,15.265,0.332,2846,945,o,0,1.19,64.16321,40.04256,910.18,4941.56,3.6,3.03,80.1,-0.424,18.87,20.34,01a58142o0112o
58143.356076,-12.626,0.008,-32330,260,o,0,1094.71,64.16321,40.04256,2149.4,6098.93,2.19,1.98,30.6,-0.52,16.25,16.38,02a58143o0324o
58143.369998,-13.325,0.015,-16989,251,o,0,536.36,64.16321,40.04256,2133.08,6059.01,2.09,1.96,26.6,-0.51,16.14,16.48,02a58143o0350o
58143.383306,-13.487,0.031,-14632,448,o,0,186.65,64.16321,40.04256,2191.15,6133.56,2.13,2.0,16.3,-0.47,15.91,16.08,02a58143o0375o
58144.382023,-12.32,0.197,-42841,8451,o,0,2.3,64.16321,40.04256,8782.85,7152.19,2.05,1.92,-45.8,-0.503,13.78,13.95,02a58144o0281o
58144.389251,-13.984,0.437,-9253,4041,o,0,3.65,64.16321,40.04256,8753.54,7111.42,2.22,1.95,54.2,-0.48,14.13,14.23,02a58144o0296o
58144.401309,14.906,1.317,3960,5217,o,0,1.23,64.16321,40.04256,8811.57,7190.86,3.73,2.37,37.7,-0.321,13.66,13.72,02a58144o0322o
58147.375987,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,2144.22,5721.34,2.3,1.93,37.1,-0.503,18.45,18.93,02a58147o0365o
58147.388329,-13.214,0.814,-18810,15308,o,0,0.0,64.16321,40.04256,2174.41,5728.75,2.27,1.89,31.6,-0.492,18.43,18.86,02a58147o0390o
58147.400743,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,2187.41,5759.24,2.31,1.91,32.3,-0.496,18.32,18.81,02a58147o0415o
58147.413429,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,2202.74,5643.7,2.35,1.94,32.7,-0.501,18.29,18.74,02a58147o0440o
58148.35504,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,179.18,4468.21,2.34,1.93,50.7,-0.43,18.67,18.99,02a58148o0335o
58148.36787,-12.602,1.004,-33038,33165,o,0,0.0,64.16321,40.04256,207.13,4473.56,2.38,1.96,50.1,-0.421,18.62,18.96,02a58148o0363o
58148.373702,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,221.67,4505.47,2.36,1.93,51.8,-0.434,18.54,18.92,02a58148o0375o
58148.374158,-14.604,1.326,-5227,6932,o,0,0.0,64.16321,40.04256,9665.26,4577.96,2.49,2.1,49.0,-0.497,18.49,18.92,02a58148o0376o
58148.38648,15.053,0.649,3459,2244,o,0,2.51,64.16321,40.04256,9647.95,4537.76,2.44,1.99,54.3,-0.497,18.53,18.88,02a58148o0403o
58148.386936,-11.655,0.616,-79094,48752,o,0,0.0,64.16321,40.04256,280.73,4433.72,2.28,1.87,46.1,-0.443,18.59,18.88,02a58148o0404o
58148.391859,16.572,3.448,854,2944,o,0,2.19,64.16321,40.04256,9707.31,4618.21,2.51,2.04,52.9,-0.494,18.51,18.86,02a58148o0414o
58148.404651,-17.221,6.374,-470,2994,o,0,1.31,64.16321,40.04256,9721.28,4502.71,2.53,2.05,53.0,-0.494,18.45,18.81,02a58148o0442o
58149.364238,-14.196,2.687,-7611,20448,o,0,0.93,64.16321,40.04256,7206.02,6956.61,4.5,3.08,-85.6,-0.395,18.3,18.97,01a58149o0337o
58149.370984,14.185,2.871,7692,22081,o,0,0.69,64.16321,40.04256,7232.93,7018.32,4.51,3.12,-85.8,-0.389,18.26,18.95,01a58149o0351o
58149.377601,14.179,2.379,7736,18402,o,0,0.8,64.16321,40.04256,7184.5,6944.81,4.6,3.3,-87.0,-0.378,18.15,18.92,01a58149o0364o
58149.384731,14.093,1.974,8372,16527,o,0,1.67,64.16321,40.04256,7168.95,7084.65,4.62,3.23,-86.4,-0.378,18.18,18.88,01a58149o0378o
58150.325193,13.58,0.551,13422,7397,o,0,0.95,64.16321,40.04256,8764.62,3564.6,4.08,2.78,-87.8,-0.432,18.6,19.5,01a58150o0267o
58150.336651,12.449,0.327,38071,12448,o,0,1.06,64.16321,40.04256,8794.32,3646.15,4.08,2.71,-88.1,-0.435,18.57,19.49,01a58150o0292o
58150.342381,14.136,1.151,8044,9261,o,0,0.86,64.16321,40.04256,8757.34,3591.28,4.13,2.81,-89.2,-0.419,18.48,19.47,01a58150o0304o
58150.354746,14.165,0.949,7834,7436,o,0,1.06,64.16321,40.04256,8747.4,3753.8,4.19,2.84,-89.1,-0.421,18.51,19.43,01a58150o0331o
58152.371053,-13.309,0.597,-17232,10285,o,0,4.8,64.16321,40.04256,9174.0,3783.93,2.53,2.11,54.0,-0.482,19.05,19.79,02a58152o0345o
58152.383525,-17.041,5.23,-554,2898,o,0,1.86,64.16321,40.04256,9156.68,3744.77,2.45,2.03,52.0,-0.5,19.03,19.73,02a58152o0372o
58152.388911,-14.662,0.736,-4957,3646,o,0,1.03,64.16321,40.04256,9215.85,3823.76,2.53,2.09,53.9,-0.483,19.01,19.71,02a58152o0383o
58152.403202,-16.298,1.673,-1099,1839,o,0,0.72,64.16321,40.04256,9232.49,3709.21,2.56,2.16,50.4,-0.479,18.92,19.65,02a58152o0414o
58154.344031,12.454,0.454,37875,17196,o,0,0.82,64.16321,40.04256,8864.35,5844.23,4.45,3.02,-86.0,-0.407,19.34,21.23,01a58154o0246o
58154.348842,-15.619,2.259,-2053,4637,o,0,1.33,64.16321,40.04256,8886.88,5898.07,4.48,3.04,-86.8,-0.404,19.25,21.11,01a58154o0256o
58154.36167,13.309,0.541,17232,9329,o,0,0.87,64.16321,40.04256,8850.79,5866.71,4.49,3.0,-85.4,-0.404,19.0,20.71,01a58154o0284o
58154.366525,13.914,1.055,9874,10413,o,0,0.68,64.16321,40.04256,8843.86,5998.49,4.48,3.07,-85.8,-0.405,19.2,20.91,01a58154o0294o
58156.3353,-14.088,0.619,-8411,5208,o,0,0.0,64.16321,40.04256,1422.25,6361.62,2.84,2.39,49.8,-0.456,19.25,20.67,02a58156o0097o
58156.338264,15.761,2.222,1801,4002,o,0,0.95,64.16321,40.04256,1407.71,6323.3,2.84,2.28,52.8,-0.458,19.33,20.71,02a58156o0103o
58156.356599,13.462,0.253,14973,3789,o,0,1.68,64.16321,40.04256,1465.28,6397.75,3.15,2.53,51.7,-0.43,19.02,20.48,02a58156o0142o
58156.371065,15.661,1.145,1975,2262,o,0,1.68,64.16321,40.04256,1477.61,6280.62,3.01,2.45,50.5,-0.436,19.18,20.61,02a58156o0173o
58157.359318,13.822,0.781,10747,8389,o,0,1.17,64.16321,40.04256,7655.27,5800.67,4.36,3.12,-87.0,-0.393,19.15,20.87,01a58157o0075o
58157.372063,14.34,1.14,6666,7600,o,0,1.25,64.16321,40.04256,7695.65,5878.85,4.69,3.29,-87.0,-0.377,19.02,20.7,01a58157o0102o
58157.385246,-16.022,3.408,-1416,4826,o,0,1.13,64.16321,40.04256,7663.48,5841.57,4.84,3.44,-86.1,-0.361,19.03,20.8,01a58157o0129o
58157.398575,14.266,0.598,7139,4268,o,0,0.57,64.16321,40.04256,7678.58,5993.98,5.04,3.6,-87.1,-0.349,18.96,20.74,01a58157o0156o
58160.409675,13.909,0.367,9918,3643,o,0,0.0,64.16321,40.04256,8604.2,5040.8,2.36,2.08,54.4,-0.475,19.4,20.58,02a58160o0034o
58160.416339,14.054,1.234,8681,10714,o,0,0.0,64.16321,40.04256,8661.11,5123.38,2.46,2.15,54.8,-0.473,19.35,20.54,02a58160o0047o
58160.427917,-16.075,5.404,-1349,7291,o,0,0.0,64.16321,40.04256,8673.85,5009.34,2.69,2.28,60.6,-0.465,19.27,20.6,02a58160o0070o
58161.331837,18.146,24.223,200,4849,o,0,1.23,64.16321,40.04256,8278.09,6987.62,4.54,3.06,-85.7,-0.392,19.16,20.67,01a58161o0266o
58161.345103,13.231,0.591,18517,10946,o,0,0.66,64.16321,40.04256,8318.1,7071.32,4.63,3.1,-85.8,-0.378,19.17,20.73,01a58161o0293o
58161.358154,15.299,1.731,2756,4771,o,0,0.84,64.16321,40.04256,8298.83,7036.37,4.63,3.26,-86.3,-0.375,19.16,20.73,01a58161o0320o
58161.371745,-15.13,1.33,-3221,4283,o,0,0.85,64.16321,40.04256,8298.29,7193.19,4.73,3.35,-86.3,-0.364,19.08,20.62,01a58161o0347o
58162.308193,14.248,0.277,7256,2013,o,0,1.57,64.16321,40.04256,6891.89,4527.73,3.16,2.98,-87.7,-0.434,19.33,21.13,01a58162o0013o
58162.317122,14.272,1.408,7100,9994,o,0,1.51,64.16321,40.04256,6920.75,4599.07,3.07,2.84,86.9,-0.445,19.37,21.02,01a58162o0032o
58162.326083,14.413,0.584,6234,3643,o,0,1.86,64.16321,40.04256,6877.48,4554.86,3.19,2.85,87.6,-0.44,19.31,20.96,01a58162o0051o
58162.336666,14.386,0.524,6390,3350,o,0,1.09,64.16321,40.04256,6881.71,4707.28,3.29,2.82,89.4,-0.439,19.29,20.98,01a58162o0074o
58170.302605,-13.855,0.566,-10419,5900,o,0,1.31,64.16321,40.04256,9979.34,5029.57,4.98,3.13,-86.1,-0.41,19.12,20.61,01a58170o0212o
58170.311986,14.859,1.63,4135,6739,o,0,1.18,64.16321,40.04256,10027.44,5099.27,5.03,3.1,-87.0,-0.404,19.09,20.59,01a58170o0232o
58170.320361,13.671,0.371,12343,4585,o,0,1.5,64.16321,40.04256,9983.64,5053.56,4.95,3.14,-86.0,-0.41,19.06,20.56,01a58170o0250o
58170.32379,18.677,13.68,123,1680,o,0,0.88,64.16321,40.04256,548.68,5141.23,3.46,2.79,86.0,-0.434,19.07,20.63,01a58170o0257o
58170.329809,14.199,0.522,7594,3961,o,0,1.06,64.16321,40.04256,9972.72,5202.58,5.03,3.22,-85.9,-0.393,19.06,20.56,01a58170o0270o
58170.333321,15.762,0.404,1800,726,o,0,0.54,64.16321,40.04256,596.74,5212.13,3.44,2.72,86.2,-0.436,19.09,20.64,01a58170o0277o
58170.343741,15.953,0.553,1509,835,o,0,0.56,64.16321,40.04256,557.41,5165.7,3.53,2.88,84.6,-0.423,19.05,20.61,01a58170o0299o
58170.354568,16.183,1.229,1221,1500,o,0,0.92,64.16321,40.04256,551.95,5314.0,3.58,2.8,83.7,-0.422,19.08,20.59,01a58170o0321o
58180.217344,-13.216,0.048,-18772,895,o,0,79.52,64.16321,40.04256,8341.87,5127.32,1.97,1.92,86.8,-0.536,15.26,15.46,02a58180o0020o
58180.217801,-12.955,0.044,-23871,1045,o,0,89.88,64.16321,40.04256,8371.74,5166.78,1.95,1.9,-89.6,-0.485,15.02,15.26,02a58180o0021o
58180.235329,-12.006,0.006,-57230,351,o,0,390.65,64.16321,40.04256,8405.5,5202.58,2.08,2.05,52.9,-0.463,15.68,16.25,02a58180o0057o
58180.244299,-13.021,0.042,-22471,935,o,0,136.57,64.16321,40.04256,8410.28,5088.04,2.16,2.12,71.1,-0.427,14.68,14.98,02a58180o0076o
58186.22854,-14.546,0.021,-5516,114,o,0,1401.74,64.16321,40.04256,6894.62,6506.2,3.74,2.75,-84.8,-0.454,15.01,16.41,01a58186o0041o
58186.236636,13.733,0.002,11664,27,o,0,3920.86,64.16321,40.04256,6919.41,6575.15,4.09,3.05,-87.4,-0.422,16.11,17.59,01a58186o0058o
58186.248361,12.481,0.001,36960,28,o,0,8879.31,64.16321,40.04256,6863.11,6659.8,4.29,3.05,-87.9,-0.403,16.44,17.93,01a58186o0083o
58194.225635,-16.746,0.445,-727,324,c,0,1.1,64.16321,40.04256,8028.99,10429.24,2.82,2.56,48.5,-0.446,18.52,19.5,02a58194o0027c
58194.226091,-19.757,1.209,-45,55,c,0,1.46,64.16321,40.04256,8059.19,10469.86,2.78,2.53,41.2,-0.443,18.63,19.61,02a58194o0028c
58194.227016,16.326,2.078,1071,2225,c,0,0.91,64.16321,40.04256,5373.86,721.87,2.71,2.51,58.5,-0.419,18.73,19.79,02a58194o0030c
58194.229336,16.431,1.944,971,1889,c,0,0.84,64.16321,40.04256,5386.76,761.22,2.58,2.42,61.8,-0.421,19.1,20.27,02a58194o0035c
58194.237645,17.232,6.482,465,3012,c,0,0.0,64.16321,40.04256,5432.5,799.57,2.56,2.37,67.7,-0.416,19.56,21.04,02a58194o0053c
58194.238102,13.473,0.001,14825,18,c,0,26261.72,64.16321,40.04256,8087.7,10508.44,2.63,2.34,29.2,-0.434,19.58,21.03,02a58194o0054c
58194.242927,-16.942,0.185,-607,112,c,0,2.03,64.16321,40.04256,8104.1,10388.72,2.56,2.3,26.1,-0.445,19.59,21.07,02a58194o0064c
58194.24384,14.026,0.522,8903,4650,c,0,0.3,64.16321,40.04256,5449.85,679.94,2.56,2.36,50.6,-0.418,19.59,21.1,02a58194o0066c
58206.229469,12.086,0.571,53141,30324,o,0,1.74,64.16321,40.04256,9473.88,6550.55,3.76,3.04,-85.4,-0.468,18.16,18.99,01a58206o0009o
58206.234585,14.198,4.965,7600,37736,o,0,0.61,64.16321,40.04256,9499.31,6604.99,3.99,3.03,-88.7,-0.467,18.39,19.33,01a58206o0020o
58206.24216,13.151,0.907,19939,18083,o,0,0.95,64.16321,40.04256,9456.37,6553.81,4.46,3.21,-87.6,-0.434,18.42,19.37,01a58206o0036o
58206.250118,14.028,0.792,8888,7041,o,0,1.35,64.16321,40.04256,9460.42,6694.6,5.18,4.62,-87.0,-0.386,18.03,19.33,01a58206o0053o
58220.231195,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,2025.86,3568.52,2.28,2.04,-65.9,-0.472,18.15,18.39,02a58220o0021o
58220.235422,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,2010.93,3526.1,2.27,2.07,-61.5,-0.462,18.68,19.25,02a58220o0030o
58220.242185,0.0,0.0,0,0,o,0,-2.0,64.16321,40.04256,2070.79,3605.5,2.35,2.22,-43.7,-0.453,18.96,19.84,02a58220o0044o
58220.25122,-15.963,12.289,-1495,18376,o,0,0.0,64.16321,40.04256,2130.49,3535.29,2.32,2.22,-53.8,-0.436,18.99,19.91,02a58220o0063o
58366.633739,16.264,18.578,1134,21064,o,0,0.0,64.16321,40.04256,1812.76,5272.14,2.98,2.73,-6.8,-0.462,19.16,20.61,01a58366o0802o
58366.642727,12.817,0.864,27111,23412,o,0,0.0,64.16321,40.04256,1780.25,5234.85,3.02,2.71,1.1,-0.468,18.13,18.86,01a58366o0821o
58370.634007,15.382,7.914,2553,20203,o,0,0.0,64.16321,40.04256,674.3,4056.55,2.83,2.68,-14.4,-0.499,19.12,20.4,01a58370o0177o
58370.644172,11.822,1.44,67820,97684,o,0,0.0,64.16321,40.04256,655.78,4019.18,2.87,2.82,40.2,-0.488,17.46,17.98,01a58370o0196o
58372.601351,13.704,7.907,11978,94717,o,0,0.0,64.16321,40.04256,9476.43,5446.72,2.27,2.25,76.1,-0.444,19.5,20.78,02a58372o0827o
58374.599697,-12.691,0.02,-30440,613,o,0,18.11,64.16321,40.04256,97.11,6005.48,3.48,3.05,-14.0,-0.369,19.26,20.78,01a58374o0609o
58374.608741,-11.553,0.001,-86894,82,o,0,1522.75,64.16321,40.04256,80.31,5968.36,3.32,3.19,-15.1,-0.376,19.21,20.8,01a58374o0628o
58374.617689,-12.091,0.026,-52910,1350,o,0,10.58,64.16321,40.04256,140.9,6043.15,2.98,2.74,-9.3,-0.434,19.25,20.74,01a58374o0647o
58374.622414,-16.327,1.023,-1069,1094,o,0,0.94,64.16321,40.04256,9540.93,5924.79,3.48,3.06,-78.0,-0.446,19.15,20.7,01a58374o0657o
58374.626641,14.03,1.588,8872,14086,o,0,3.14,64.16321,40.04256,151.75,5926.51,2.75,2.54,-78.9,-0.461,19.22,20.68,01a58374o0666o
58374.636322,-16.113,1.961,-1302,2553,o,0,1.09,64.16321,40.04256,9518.4,5886.48,3.28,2.77,-83.6,-0.468,18.88,19.97,01a58374o0686o
58374.645295,15.11,2.97,3281,9745,o,0,1.23,64.16321,40.04256,9576.11,5963.0,3.32,2.93,-82.1,-0.488,17.37,17.75,01a58374o0705o
58376.609694,-17.456,8.025,-378,3034,c,0,0.84,64.16321,40.04256,8324.98,6751.18,2.71,2.6,-69.4,-0.382,19.72,21.49,02a58376o0751c
58376.618508,-15.039,0.409,-3504,1433,c,0,1.41,64.16321,40.04256,8293.9,6869.46,2.75,2.7,86.7,-0.393,19.67,21.47,02a58376o0770c
58378.570215,16.049,2.996,1382,4140,o,0,0.83,64.16321,40.04256,973.63,6292.37,2.94,2.7,-88.9,-0.476,19.35,21.06,01a58378o0757o
58378.579024,14.157,0.541,7893,4271,o,0,1.52,64.16321,40.04256,955.92,6254.77,2.82,2.59,-88.9,-0.48,19.36,21.09,01a58378o0776o
58378.587849,-15.922,2.672,-1553,4151,o,0,1.11,64.16321,40.04256,1014.38,6329.18,2.75,2.6,-82.4,-0.486,19.39,21.14,01a58378o0795o
58378.588782,-20.822,44.222,-17,753,o,0,1.44,64.16321,40.04256,10416.71,6279.53,3.63,2.8,-87.3,-0.469,19.3,21.12,01a58378o0797o
58378.596762,15.591,1.169,2107,2464,o,0,1.61,64.16321,40.04256,1027.61,6215.06,3.0,2.64,-4.1,-0.455,19.39,21.1,01a58378o0814o
58378.597693,15.176,0.452,3088,1396,o,0,1.07,64.16321,40.04256,10400.0,6239.72,3.62,2.64,-86.9,-0.48,19.33,21.08,01a58378o0816o
58378.606571,17.74,2.761,291,803,o,0,0.88,64.16321,40.04256,10459.79,6318.2,3.7,2.83,-88.8,-0.467,19.28,21.07,01a58378o0835o
58378.615586,-20.294,19.2,-28,532,o,0,1.49,64.16321,40.04256,10471.17,6202.43,3.86,2.8,-83.0,-0.464,19.35,21.1,01a58378o0854o
58380.592164,-17.638,7.481,-320,2393,o,0,1.51,64.16321,40.04256,1635.48,5678.61,2.18,2.06,-64.1,-0.442,19.41,20.71,02a58380o0755o
58382.559528,-11.837,0.0,-66836,4,o,0,22420.91,64.16321,40.04256,726.58,3912.19,2.95,2.63,-2.6,-0.466,19.3,20.8,01a58382o0742o
58382.567986,-15.662,0.007,-1974,13,o,0,22883.18,64.16321,40.04256,694.97,3875.29,2.58,2.57,46.6,-0.511,19.32,20.89,01a58382o0759o
58382.576817,-12.042,0.0,-55382,4,o,0,30068.84,64.16321,40.04256,753.55,3951.53,3.42,2.96,-3.8,-0.422,19.3,20.93,01a58382o0778o
58382.578195,16.591,4.666,838,3912,o,0,0.94,64.16321,40.04256,10172.9,3882.43,3.53,2.73,-83.1,-0.472,19.34,20.9,01a58382o0781o
58382.585176,-12.535,0.0,-35166,6,o,0,57466.01,64.16321,40.04256,780.09,3834.95,3.48,2.87,-3.7,-0.419,19.31,20.93,01a58382o0796o
58382.586577,-15.995,0.913,-1453,1327,o,0,1.19,64.16321,40.04256,10140.43,3841.84,3.42,2.77,-82.9,-0.47,19.3,20.91,01a58382o0799o
58382.59545,16.503,3.284,909,2986,o,0,1.3,64.16321,40.04256,10200.18,3920.6,3.55,2.69,-83.4,-0.476,19.3,20.83,01a58382o0818o
58382.60387,-15.822,1.999,-1702,3402,o,0,1.13,64.16321,40.04256,10227.13,3805.06,3.59,2.79,-83.5,-0.464,19.31,20.88,01a58382o0836o
58384.559278,-13.534,1.53,-14003,21425,o,0,0.89,64.16321,40.04256,8062.82,5647.98,2.74,2.3,-53.8,-0.386,18.3,18.61,02a58384o0754o
58384.568337,12.22,0.669,47006,31451,o,0,0.0,64.16321,40.04256,8092.37,5686.77,2.52,2.2,-60.0,-0.407,18.9,19.55,02a58384o0772o
58384.578022,-11.697,0.618,-76074,47010,o,0,0.0,64.16321,40.04256,8030.71,5613.07,2.5,2.21,-56.6,-0.402,18.21,18.55,02a58384o0789o
58384.588324,-12.446,0.417,-38145,15923,o,0,0.0,64.16321,40.04256,8002.78,5731.45,2.39,2.09,-54.2,-0.421,18.8,19.41,02a58384o0807o
58386.606472,-10.823,0.643,-170066,109411,o,0,0.0,64.16321,40.04256,8809.89,6081.8,3.23,2.73,-83.9,-0.446,18.67,19.65,01a58386o0756o
58386.616224,-12.488,0.637,-36712,23367,o,0,0.0,64.16321,40.04256,8841.78,6118.23,3.41,2.78,-82.3,-0.443,18.69,19.67,01a58386o0777o
58386.626042,-12.972,0.961,-23497,22586,o,0,2.6,64.16321,40.04256,8781.49,6041.77,3.44,2.66,-84.5,-0.449,18.68,19.65,01a58386o0798o
58386.635895,17.141,59.777,505,30201,o,0,0.0,64.16321,40.04256,8754.44,6157.57,3.63,2.74,-84.2,-0.439,18.61,19.53,01a58386o0819o
58390.553599,14.149,0.475,7950,3773,o,0,1.29,64.16321,40.04256,9109.62,4418.61,3.01,2.84,-77.3,-0.463,18.74,19.69,01a58390o0727o
58390.561949,19.325,50.652,68,3425,o,0,2.3,64.16321,40.04256,9077.46,4377.22,3.13,2.74,-80.6,-0.47,18.73,19.71,01a58390o0745o
58390.570804,15.381,1.723,2557,4406,o,0,1.9,64.16321,40.04256,9135.7,4456.92,3.06,2.73,-80.6,-0.473,18.78,19.74,01a58390o0764o
58390.579101,14.716,0.515,4717,2431,o,0,1.78,64.16321,40.04256,9162.56,4341.79,3.27,2.96,-75.9,-0.464,18.71,19.76,01a58390o0782o
58392.559238,-15.857,0.685,-1649,1129,o,0,0.54,64.16321,40.04256,2081.12,6621.51,2.17,2.09,-44.0,-0.453,19.21,20.03,02a58392o0773o
58392.567627,14.974,1.096,3720,4078,o,0,1.55,64.16321,40.04256,2095.85,6665.06,2.34,2.12,-55.2,-0.421,19.21,20.01,02a58392o0791o
58392.576436,14.398,0.444,6320,2808,o,0,1.26,64.16321,40.04256,2036.05,6586.07,2.33,2.15,-50.5,-0.418,19.2,20.01,02a58392o0810o
58392.584791,14.812,0.36,4316,1554,o,0,0.75,64.16321,40.04256,2020.67,6702.0,2.3,2.11,-45.3,-0.416,19.19,20.02,02a58392o0828o
58394.552954,16.237,2.741,1162,3183,o,0,1.47,64.16321,40.04256,8792.79,4704.42,3.53,2.69,-83.5,-0.473,19.17,20.51,01a58394o0749o
58394.561322,-15.964,1.738,-1495,2598,o,0,1.3,64.16321,40.04256,8774.39,4663.44,3.09,2.73,-80.1,-0.467,19.23,20.55,01a58394o0767o
58394.570148,14.609,1.015,5204,5283,o,0,2.08,64.16321,40.04256,8831.82,4742.37,3.37,2.85,-86.7,-0.456,19.18,20.58,01a58394o0786o
58394.578508,-15.893,2.984,-1595,4761,o,0,0.94,64.16321,40.04256,8842.3,4626.56,3.1,2.79,-76.0,-0.464,19.22,20.57,01a58394o0804o
58396.543134,-17.073,0.477,-538,257,c,0,1.34,64.16321,40.04256,9822.44,3755.1,2.57,2.5,-83.3,-0.442,19.11,20.7,02a58396o0734c
58396.553012,17.885,0.011,255,3,c,0,2948.58,64.16321,40.04256,788.0,6772.28,2.33,2.19,-0.2,-0.45,19.26,20.82,02a58396o0753c
58396.559894,16.666,0.341,782,267,c,0,1.53,64.16321,40.04256,377.76,3657.72,2.39,2.36,78.5,-0.399,19.21,20.81,02a58396o0766c
58396.563112,-16.863,0.012,-653,8,c,0,1083.79,64.16321,40.04256,842.85,6850.42,2.37,2.25,2.8,-0.45,19.19,20.72,02a58396o0772c
58396.570374,14.597,0.001,5263,3,c,0,17308.26,64.16321,40.04256,10234.14,6874.34,2.47,2.44,58.4,-0.434,19.16,20.62,02a58396o0785c
58396.573367,-18.41,0.123,-157,19,c,0,4.37,64.16321,40.04256,9763.99,3830.16,2.68,2.53,-70.9,-0.432,18.96,20.54,02a58396o0791c
58396.579379,-15.817,0.003,-1711,6,c,0,132.33,64.16321,40.04256,333.82,3615.66,2.41,2.39,-11.4,-0.387,18.82,20.31,02a58396o0804c
58396.588201,-17.87,0.233,-258,60,c,0,1.23,64.16321,40.04256,318.31,3731.35,2.4,2.37,-48.4,-0.401,18.98,20.42,02a58396o0823c
58400.543973,12.651,0.639,31597,20188,c,0,0.0,64.16321,40.04256,2049.41,4577.63,2.39,2.3,35.6,-0.428,19.76,21.52,02a58400o0568c
58400.55327,15.162,1.593,3127,4981,c,0,0.0,64.16321,40.04256,2029.47,4530.06,2.4,2.3,46.5,-0.437,19.74,21.53,02a58400o0586c
58400.563748,16.165,2.229,1242,2768,c,0,0.39,64.16321,40.04256,8538.66,5958.44,2.74,2.61,-63.8,-0.391,19.69,21.53,02a58400o0605c
58400.573274,10.943,0.541,152379,82398,c,0,0.0,64.16321,40.04256,2093.24,4497.9,2.57,2.43,-43.1,-0.401,19.71,21.53,02a58400o0623c
58402.549421,-15.79,0.58,-1753,1017,o,0,0.93,64.16321,40.04256,8761.02,7129.16,4.02,3.07,-80.6,-0.428,19.3,21.09,01a58402o0716o
58402.558782,15.466,1.181,2364,2791,o,0,0.42,64.16321,40.04256,8731.18,7087.62,3.7,2.89,-79.5,-0.44,19.32,21.09,01a58402o0734o
58402.569901,15.194,0.514,3037,1560,o,0,1.43,64.16321,40.04256,8789.13,7168.41,3.71,2.96,-78.4,-0.439,19.31,21.05,01a58402o0753o
58402.580002,15.69,0.456,1922,877,o,0,1.11,64.16321,40.04256,1693.49,3540.06,3.35,3.04,-1.9,-0.446,19.23,21.13,01a58402o0771o
58408.530731,14.214,1.017,7489,7613,o,0,0.24,64.16321,40.04256,1781.08,5773.35,2.12,2.04,-32.9,-0.45,19.58,20.93,02a58408o0729o
58408.540264,14.262,1.049,7165,7519,o,0,0.67,64.16321,40.04256,1810.38,5804.0,2.26,2.05,-45.3,-0.43,19.58,20.92,02a58408o0748o
58408.549893,19.095,14.7,84,1228,o,0,0.52,64.16321,40.04256,1751.66,5724.42,2.41,2.11,-50.0,-0.414,19.58,20.9,02a58408o0767o
58408.559155,14.989,0.386,3669,1417,o,0,1.59,64.16321,40.04256,1721.38,5837.8,2.36,2.14,-57.6,-0.416,19.58,20.9,02a58408o0785o
