MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59908.051326,-21.146,1.011,-13,13,o,0,1.13,346.01523,-67.83287,6762.57,2265.21,2.34,2.1,-20.0,-0.415,19.23,20.59,04a59908o0099o
59908.05449,-22.67,4.05,-3,13,o,0,1.13,346.01523,-67.83287,6780.34,2303.46,2.44,2.21,-20.6,-0.407,19.22,20.61,04a59908o0106o
59908.059914,-21.549,1.241,-9,11,o,0,1.74,346.01523,-67.83287,6716.11,2221.17,2.35,2.19,-20.1,-0.417,19.23,20.65,04a59908o0118o
59908.07034,-21.212,1.156,-12,14,o,0,0.81,346.01523,-67.83287,6685.35,2333.53,2.15,1.93,-17.9,-0.433,19.25,20.6,04a59908o0140o
59909.785634,21.446,1.186,10,11,c,0,0.56,346.01523,-67.83287,9166.29,465.56,2.74,2.36,-59.3,-0.425,19.53,21.37,03a59910o0061c
59909.788816,22.436,2.318,4,9,c,0,1.42,346.01523,-67.83287,9186.72,505.72,2.86,2.45,-59.0,-0.411,19.54,21.47,03a59910o0068c
59909.789266,-20.318,0.328,-27,9,c,0,1.74,346.01523,-67.83287,6339.83,10422.35,3.23,2.87,-43.8,-0.353,19.52,21.53,03a59910o0069c
59909.792428,-22.979,4.167,-2,10,c,0,0.94,346.01523,-67.83287,6356.29,10461.66,3.07,2.64,-40.6,-0.371,19.59,21.57,03a59910o0076c
59909.795145,-21.153,0.733,-13,9,c,0,1.29,346.01523,-67.83287,9122.15,419.38,2.76,2.36,-61.1,-0.434,19.57,21.53,03a59910o0082c
59909.804892,23.562,7.333,1,10,c,0,1.22,346.01523,-67.83287,6306.99,10380.72,3.35,2.87,-38.9,-0.363,19.55,21.64,03a59910o0102c
59909.805792,23.35,5.1,2,8,c,0,1.46,346.01523,-67.83287,9093.85,533.75,2.77,2.34,-59.7,-0.43,19.57,21.59,03a59910o0104c
59909.811222,-21.683,1.243,-8,10,c,0,1.25,346.01523,-67.83287,6285.87,10494.3,3.21,2.76,-45.4,-0.36,19.61,21.69,03a59910o0116c
59912.036202,-20.59,0.981,-21,21,o,0,0.77,346.01523,-67.83287,6766.65,2267.32,2.86,2.58,-9.4,-0.397,18.74,19.95,04a59912o0060o
59912.039814,21.516,2.217,9,20,o,0,1.02,346.01523,-67.83287,6785.2,2304.8,2.8,2.6,6.9,-0.4,18.8,20.04,04a59912o0068o
59912.051418,22.788,6.706,3,19,o,0,0.78,346.01523,-67.83287,6714.28,2221.66,2.61,2.31,-8.4,-0.408,18.93,20.16,04a59912o0093o
59912.057765,20.846,1.129,17,19,o,0,0.91,346.01523,-67.83287,6688.21,2335.4,2.89,2.54,-15.4,-0.391,18.89,20.17,04a59912o0107o
59913.792868,20.845,1.13,17,19,o,0,0.93,346.01523,-67.83287,2267.99,6313.18,2.62,2.31,-63.7,-0.381,18.97,19.94,03a59914o0071o
59913.796064,20.394,0.69,25,17,o,0,1.01,346.01523,-67.83287,2285.34,6350.05,2.67,2.38,-58.4,-0.383,18.97,19.95,03a59914o0078o
59913.802381,-21.123,1.301,-13,17,o,0,0.95,346.01523,-67.83287,2229.65,6274.73,2.61,2.31,-61.8,-0.383,19.01,19.93,03a59914o0092o
59913.81405,20.469,0.864,24,20,o,0,0.77,346.01523,-67.83287,2206.46,6389.36,2.78,2.46,-60.3,-0.382,18.93,19.92,03a59914o0117o
59916.039751,-19.936,0.505,-38,20,o,0,1.57,346.01523,-67.83287,6085.99,4664.38,2.29,2.18,-45.4,-0.401,18.54,19.28,04a59916o0062o
59916.042456,22.318,5.516,4,24,o,0,1.04,346.01523,-67.83287,6103.56,4701.36,2.28,2.16,-39.7,-0.412,18.65,19.38,04a59916o0068o
59916.0513,20.568,0.94,22,20,o,0,1.05,346.01523,-67.83287,6039.65,4620.62,2.2,2.08,-38.0,-0.406,18.7,19.47,04a59916o0087o
59916.064041,-19.927,0.486,-39,19,o,0,1.45,346.01523,-67.83287,6013.1,4731.43,2.15,2.02,-25.0,-0.407,18.73,19.46,04a59916o0115o
59917.833226,-21.1,1.894,-13,25,o,0,0.96,346.01523,-67.83287,2267.91,6305.11,2.99,2.57,-60.9,-0.377,18.66,19.54,03a59918o0154o
59917.836002,19.767,0.746,45,34,o,0,0.92,346.01523,-67.83287,2286.52,6346.44,2.98,2.55,-58.7,-0.381,18.12,19.09,03a59918o0160o
59917.84259,25.1,161.0,0,53,o,0,0.88,346.01523,-67.83287,2230.35,6266.19,3.04,2.55,-58.6,-0.379,18.47,19.33,03a59918o0174o
59917.854098,19.795,0.555,44,24,o,0,1.11,346.01523,-67.83287,2207.38,6380.86,3.23,2.84,-56.2,-0.375,18.57,19.49,03a59918o0199o
59920.057183,-22.963,9.647,-2,23,o,0,1.33,346.01523,-67.83287,6068.51,4651.18,2.34,2.2,-58.1,-0.404,18.48,19.16,04a59920o0086o
59920.060378,-22.791,8.409,-3,23,o,0,0.78,346.01523,-67.83287,6084.89,4688.88,2.22,2.1,-54.7,-0.4,18.52,19.15,04a59920o0093o
59920.066267,-23.627,19.3,-1,25,o,0,1.27,346.01523,-67.83287,6023.91,4609.75,2.26,2.08,-57.6,-0.399,18.5,19.12,04a59920o0106o
59920.083197,-20.805,1.254,-17,22,o,0,1.22,346.01523,-67.83287,5990.82,4723.44,2.14,2.08,-17.8,-0.399,18.45,19.29,04a59920o0143o
59921.785125,-20.058,2.349,-34,81,o,0,1.57,346.01523,-67.83287,3186.38,1947.06,2.55,2.27,-65.1,-0.37,17.52,17.96,03a59922o0044o
59921.791396,-19.631,0.53,-51,27,o,0,0.91,346.01523,-67.83287,3204.57,1984.17,2.43,2.2,-61.7,-0.4,18.6,19.19,03a59922o0057o
59921.794567,-20.104,1.255,-33,41,o,0,1.04,346.01523,-67.83287,3142.8,1906.9,2.37,2.13,-61.7,-0.381,18.2,18.78,03a59922o0064o
59921.804562,18.693,10.68,121,1293,o,0,1.12,346.01523,-67.83287,3116.74,2021.81,2.69,2.52,-63.1,-0.382,15.7,16.14,03a59922o0086o
59924.035069,20.579,1.663,21,35,o,0,0.99,346.01523,-67.83287,4111.52,8139.55,3.26,2.74,-62.0,-0.384,18.19,19.09,04a59924o0042o
59924.038236,23.33,15.1,2,26,o,0,0.97,346.01523,-67.83287,4127.17,8176.22,2.71,2.28,-76.6,-0.403,18.67,19.6,04a59924o0049o
59924.043978,21.636,2.7,8,22,o,0,0.82,346.01523,-67.83287,4068.73,8097.97,2.87,2.57,-81.8,-0.397,18.85,20.14,04a59924o0061o
59924.059375,-21.787,2.667,-7,19,o,0,0.97,346.01523,-67.83287,4039.8,8213.51,3.03,2.89,79.7,-0.36,19.03,20.6,04a59924o0094o
59928.032108,19.431,0.437,61,27,c,0,1.07,346.01523,-67.83287,4114.84,8132.8,2.88,2.31,-76.0,-0.37,18.43,19.26,04a59928o0031c
59928.035331,19.975,0.585,37,22,c,0,1.08,346.01523,-67.83287,4131.21,8169.77,3.2,2.58,-78.0,-0.38,18.71,19.91,04a59928o0038c
59928.056955,21.217,0.794,12,9,c,0,1.26,346.01523,-67.83287,4063.55,8090.5,2.82,2.35,-80.8,-0.374,19.47,21.5,04a59928o0085c
59928.063789,-20.948,0.692,-15,10,c,0,1.03,346.01523,-67.83287,4038.59,8206.7,2.98,2.49,-73.8,-0.365,19.4,21.5,04a59928o0100c
59936.034345,-21.346,3.173,-10,33,c,0,1.37,346.01523,-67.83287,4319.79,6189.45,2.96,2.61,-66.3,-0.377,18.07,18.96,04a59936o0029c
59936.037518,20.498,0.86,23,20,c,0,1.57,346.01523,-67.83287,4337.09,6226.3,2.87,2.53,-62.4,-0.371,18.5,19.63,04a59936o0036c
59936.043859,21.015,1.108,14,16,c,0,0.86,346.01523,-67.83287,4275.28,6149.34,2.67,2.44,-61.0,-0.38,19.08,20.67,04a59936o0050c
59936.053853,25.027,26.5,0,9,c,0,1.36,346.01523,-67.83287,4247.94,6266.04,2.69,2.48,-77.4,-0.38,19.32,21.35,04a59936o0072c
60035.383323,-20.719,0.887,-19,17,o,0,1.15,346.01523,-67.83287,726.12,5928.95,2.22,1.99,67.7,-0.378,19.04,20.04,04a60035o0873o
60035.400236,20.203,0.576,30,17,o,0,1.0,346.01523,-67.83287,702.82,5891.85,2.3,2.04,62.9,-0.376,19.01,20.01,04a60035o0908o
60035.403553,-21.573,2.435,-8,21,o,0,1.07,346.01523,-67.83287,762.09,5974.95,2.3,2.03,66.9,-0.377,18.92,19.83,04a60035o0915o
60040.14095,19.791,0.652,44,29,o,0,1.07,346.01523,-67.83287,3854.64,8307.82,2.58,2.21,-41.2,-0.363,18.48,18.8,03a60040o0754o
60047.396697,21.01,1.619,14,23,o,0,0.77,346.01523,-67.83287,6384.28,4374.09,1.99,1.85,-27.9,-0.475,18.86,19.6,04a60047o0883o
60047.403563,-22.423,4.771,-4,19,o,0,0.89,346.01523,-67.83287,6365.12,4342.38,1.97,1.82,-35.0,-0.424,18.87,19.68,04a60047o0897o
60047.415872,-21.541,2.421,-9,21,o,0,1.04,346.01523,-67.83287,6422.81,4421.54,1.95,1.85,-30.8,-0.462,18.83,19.49,04a60047o0922o
60047.419313,20.988,1.756,15,26,o,0,0.89,346.01523,-67.83287,6440.89,4307.05,1.99,1.92,-28.9,-0.431,18.65,19.29,04a60047o0929o
60064.111601,21.837,2.694,7,18,o,0,0.95,346.01523,-67.83287,3556.08,10240.84,2.99,2.42,-31.6,-0.368,19.11,20.14,03a60064o0865o
60064.132807,-20.41,0.707,-25,18,o,0,1.06,346.01523,-67.83287,3528.66,10197.47,3.08,2.58,-31.0,-0.363,19.02,20.13,03a60064o0907o
60064.143454,-19.968,0.554,-37,21,o,0,0.88,346.01523,-67.83287,3590.91,10273.91,2.95,2.43,-24.9,-0.382,19.06,20.08,03a60064o0928o
60064.146202,-20.408,0.653,-25,16,o,0,1.21,346.01523,-67.83287,5839.58,131.68,2.43,2.24,-19.5,-0.413,19.08,20.02,03a60064o0933o
60064.14768,-24.7,34.0,0,16,o,0,1.1,346.01523,-67.83287,3617.1,10154.07,2.71,2.28,-29.1,-0.374,19.09,20.03,03a60064o0936o
60064.159158,20.451,0.759,24,18,o,0,0.96,346.01523,-67.83287,5829.89,85.73,2.61,2.4,-1.8,-0.4,18.95,20.0,03a60064o0960o
60064.164492,-22.219,3.613,-5,17,o,0,1.27,346.01523,-67.83287,5880.46,168.31,2.52,2.36,-15.9,-0.378,18.9,19.82,03a60064o0971o
60064.16934,21.148,1.714,13,22,o,0,1.14,346.01523,-67.83287,5903.01,46.07,2.63,2.47,-13.0,-0.376,18.68,19.37,03a60064o0981o
60067.144239,-21.46,1.468,-10,14,o,0,0.86,346.01523,-67.83287,4805.26,3987.14,2.21,2.05,-52.3,-0.434,19.2,20.14,03a60067o0945o
60067.159271,-20.416,0.534,-25,13,o,0,1.27,346.01523,-67.83287,4790.24,3952.85,2.12,1.93,-48.9,-0.437,19.31,20.16,03a60067o0976o
60067.171924,-22.247,4.081,-5,19,o,0,0.95,346.01523,-67.83287,4847.57,4027.18,2.24,2.07,-49.4,-0.435,18.95,19.62,03a60067o1001o
60067.176115,22.189,5.098,5,25,o,0,1.21,346.01523,-67.83287,4870.0,3912.54,2.13,2.04,-50.3,-0.45,18.64,18.87,03a60067o1009o
60070.085006,20.529,1.398,22,31,o,0,0.99,346.01523,-67.83287,7998.32,6189.21,2.37,2.07,-45.9,-0.421,18.28,18.41,03a60070o0833o
60070.088255,19.614,0.495,52,26,o,0,1.49,346.01523,-67.83287,7978.9,6151.12,2.3,1.99,-46.0,-0.423,18.36,18.52,03a60070o0840o
60070.095712,-18.031,0.492,-222,110,o,0,1.81,346.01523,-67.83287,8038.53,6223.76,2.46,2.09,-46.2,-0.405,16.53,16.36,03a60070o0855o
60070.102405,-21.731,4.088,-7,30,o,0,1.12,346.01523,-67.83287,8060.13,6106.7,2.34,2.04,-44.4,-0.423,18.33,18.54,03a60070o0869o
60071.371395,-23.987,29.167,-1,27,o,0,1.06,346.01523,-67.83287,8136.04,6148.92,2.43,2.08,-24.6,-0.407,18.37,18.92,04a60071o0803o
60071.383656,-20.83,1.717,-17,29,o,0,1.22,346.01523,-67.83287,8118.2,6118.44,2.3,2.1,-29.6,-0.421,18.42,18.93,04a60071o0829o
60071.399055,-20.477,1.211,-23,28,o,0,1.17,346.01523,-67.83287,8181.48,6199.8,2.46,2.15,-19.1,-0.413,18.46,19.02,04a60071o0859o
60071.402332,20.34,0.934,26,25,o,0,0.95,346.01523,-67.83287,8203.26,6079.46,2.27,2.01,-18.1,-0.416,18.53,18.99,04a60071o0866o
60073.080801,20.084,0.782,34,26,o,0,1.45,346.01523,-67.83287,601.4,5810.94,2.43,2.17,-59.8,-0.417,18.63,19.05,03a60073o0798o
60073.084059,20.519,1.207,22,27,o,0,1.1,346.01523,-67.83287,582.79,5767.72,2.66,2.41,-67.4,-0.38,18.59,19.13,03a60073o0805o
60073.084982,-21.277,1.932,-11,22,o,0,1.66,346.01523,-67.83287,9974.28,5967.07,2.33,2.07,-43.4,-0.383,18.68,19.09,03a60073o0807o
60073.08781,21.155,2.021,12,25,o,0,0.88,346.01523,-67.83287,9955.85,5929.69,2.4,2.11,-46.7,-0.373,18.66,19.09,03a60073o0813o
60073.088785,20.341,1.016,26,27,o,0,0.99,346.01523,-67.83287,643.15,5845.88,2.42,2.19,-60.2,-0.406,18.68,19.14,03a60073o0815o
60073.11048,20.099,0.788,33,26,o,0,1.12,346.01523,-67.83287,664.83,5726.27,2.31,2.06,-59.8,-0.42,18.72,19.05,03a60073o0856o
60073.110955,-21.537,2.216,-9,20,o,0,1.93,346.01523,-67.83287,10013.84,6005.6,2.29,2.0,-49.3,-0.38,18.68,19.06,03a60073o0857o
60073.117951,-20.38,0.834,-26,21,o,0,1.29,346.01523,-67.83287,10033.66,5889.68,2.31,1.97,-55.7,-0.369,18.67,18.99,03a60073o0872o
60077.37056,-25.988,130.0,0,19,o,0,1.22,346.01523,-67.83287,1938.54,8390.47,2.38,1.79,-81.2,-0.631,19.0,19.95,04a60077o0882o
60077.374801,21.835,2.444,7,16,o,0,0.86,346.01523,-67.83287,1918.23,8353.76,2.34,1.79,-88.1,-0.383,18.95,19.99,04a60077o0891o
60077.377614,21.743,2.228,7,16,o,0,1.02,346.01523,-67.83287,1981.41,8436.32,2.36,1.8,-83.3,-0.39,18.96,20.01,04a60077o0897o
60077.396112,22.232,4.375,5,20,o,0,1.65,346.01523,-67.83287,2013.39,8323.42,2.1,1.73,88.6,-0.403,18.49,19.69,04a60077o0936o
60083.341217,19.733,0.919,46,43,o,0,1.39,346.01523,-67.83287,4058.0,227.83,2.23,1.95,42.4,-0.4,16.65,17.75,04a60083o0721o
60083.344511,-21.669,4.652,-8,36,o,0,1.26,346.01523,-67.83287,4041.46,189.09,2.12,1.91,46.9,-0.393,18.34,19.46,04a60083o0728o
60083.35837,20.782,3.371,18,60,o,0,0.9,346.01523,-67.83287,4101.69,277.33,2.23,1.96,41.4,-0.408,17.68,18.75,04a60083o0757o
60083.361177,21.123,1.814,13,23,o,0,1.02,346.01523,-67.83287,4120.27,160.48,1.91,1.88,-63.4,-0.436,18.4,19.36,04a60083o0763o
60083.363538,-20.047,0.812,-35,28,o,0,0.68,346.01523,-67.83287,1591.08,10328.94,2.78,1.91,-73.9,-0.395,18.74,19.79,04a60083o0768o
60083.390391,21.772,8.909,7,63,o,0,1.28,346.01523,-67.83287,1583.54,10300.06,2.55,1.88,-73.9,-0.44,18.15,19.15,04a60083o0824o
60083.393692,19.515,1.2,57,68,o,0,1.25,346.01523,-67.83287,1651.18,10384.22,2.55,1.86,-75.1,-0.44,17.67,18.69,04a60083o0831o
60083.405098,18.876,0.533,102,54,o,0,1.02,346.01523,-67.83287,1679.59,10274.86,2.84,1.85,-76.2,-0.403,17.96,18.95,04a60083o0855o
60088.057512,-23.772,9.0,-1,10,c,0,1.42,346.01523,-67.83287,5038.36,2071.21,2.45,2.33,-40.4,-0.396,19.31,21.18,03a60088o0775c
60088.078685,21.495,2.042,9,19,c,0,1.96,346.01523,-67.83287,5025.48,2029.83,2.45,2.31,-48.8,-0.4,18.48,20.25,03a60088o0819c
60088.08157,-19.303,0.681,-69,47,c,0,1.5,346.01523,-67.83287,5078.27,2110.1,2.41,2.26,-50.5,-0.397,17.75,19.46,03a60088o0825c
60088.092912,21.267,0.945,11,11,c,0,1.73,346.01523,-67.83287,5101.45,1992.33,2.43,2.32,-41.3,-0.395,19.17,20.95,03a60088o0849c
60091.032498,22.609,3.278,3,11,c,0,1.12,346.01523,-67.83287,3837.8,8312.85,2.87,2.56,-33.8,-0.355,19.45,21.25,03a60091o0632c
60091.035922,0.0,21.555,0,9,c,0,1.43,346.01523,-67.83287,3816.47,8272.79,2.7,2.38,-29.2,-0.364,19.52,21.25,03a60091o0639c
60091.060664,20.979,0.75,15,11,c,0,0.78,346.01523,-67.83287,3873.98,8346.92,2.75,2.46,-35.5,-0.368,19.52,21.23,03a60091o0689c
60091.069798,21.903,1.667,6,10,c,0,1.25,346.01523,-67.83287,3896.7,8229.86,2.68,2.44,-32.3,-0.37,19.49,21.23,03a60091o0708c
60106.10519,24.216,19.4,1,14,o,0,1.12,346.01523,-67.83287,8378.03,2323.78,2.41,2.32,-37.6,-0.434,19.18,20.33,03a60106o0899o
60106.108575,-21.177,0.938,-12,12,o,0,1.68,346.01523,-67.83287,8361.65,2285.98,2.44,2.34,-42.9,-0.43,19.17,20.33,03a60106o0906o
60106.132178,-24.173,17.6,-1,14,o,0,1.1,346.01523,-67.83287,8422.69,2360.49,2.5,2.37,-43.3,-0.416,19.2,20.4,03a60106o0954o
60106.138366,21.607,1.893,8,16,o,0,1.04,346.01523,-67.83287,8446.41,2243.03,2.43,2.31,-44.5,-0.424,19.19,20.38,03a60106o0967o
60107.34089,-23.302,8.667,-2,15,o,0,0.8,346.01523,-67.83287,8436.65,2286.59,2.31,1.96,-24.1,-0.411,19.28,20.52,04a60107o0696o
60107.344262,20.801,0.8,17,14,o,0,1.2,346.01523,-67.83287,8420.08,2251.06,2.41,2.01,-22.9,-0.397,19.25,20.54,04a60107o0703o
60107.36013,22.308,3.542,4,15,o,0,0.99,346.01523,-67.83287,8485.32,2334.65,2.67,2.22,-21.0,-0.371,19.16,20.55,04a60107o0735o
60107.366147,20.902,0.83,16,13,o,0,1.16,346.01523,-67.83287,8507.7,2220.09,2.61,2.11,-21.7,-0.379,19.24,20.59,04a60107o0748o
60117.996636,19.523,0.323,56,18,o,0,9.9,346.01523,-67.83287,566.96,31.62,2.58,2.38,-59.4,-0.447,19.35,20.74,03a60118o0458o
60118.022869,21.677,1.918,8,15,o,0,1.04,346.01523,-67.83287,611.95,72.48,2.5,2.3,-58.4,-0.443,19.39,20.73,03a60118o0513o
60118.085622,-22.044,2.526,-6,14,o,0,1.14,346.01523,-67.83287,8847.17,338.95,2.36,2.24,-30.3,-0.447,19.36,20.63,03a60118o0641o
60118.088905,-22.388,3.36,-4,14,o,0,0.83,346.01523,-67.83287,8832.4,301.2,2.48,2.37,-23.1,-0.438,19.32,20.6,03a60118o0648o
60118.093653,22.049,2.424,6,13,o,0,1.23,346.01523,-67.83287,8885.3,376.54,2.53,2.41,-21.1,-0.44,19.28,20.57,03a60118o0658o
60118.106586,17.59,0.048,334,16,o,0,50.6,346.01523,-67.83287,7141.54,10496.13,2.82,2.42,-40.3,-0.391,19.27,20.56,03a60118o0685o
60118.107036,-22.074,2.485,-5,13,o,0,1.12,346.01523,-67.83287,8912.82,257.34,2.48,2.33,-27.2,-0.446,19.31,20.61,03a60118o0686o
60125.275624,-20.998,1.225,-14,18,o,0,0.98,346.01523,-67.83287,3003.04,4104.75,1.9,1.76,69.0,-0.41,18.89,19.65,04a60125o0707o
60125.295441,-21.306,1.615,-11,18,o,0,1.05,346.01523,-67.83287,3000.18,4075.41,1.88,1.78,54.4,-0.41,18.89,19.63,04a60125o0748o
60125.298227,-20.637,0.894,-20,18,o,0,1.19,346.01523,-67.83287,3059.42,4156.6,1.9,1.8,58.5,-0.406,18.88,19.66,04a60125o0754o
60125.304387,20.492,0.868,23,20,o,0,1.03,346.01523,-67.83287,3080.32,4044.24,1.86,1.72,64.4,-0.424,18.94,19.65,04a60125o0767o
60127.002187,-20.228,0.721,-29,21,o,0,1.34,346.01523,-67.83287,1744.44,8231.25,2.45,2.17,-46.1,-0.385,18.79,19.24,03a60127o0663o
60127.005004,20.779,1.341,18,24,o,0,1.1,346.01523,-67.83287,1725.0,8189.4,2.49,2.18,-52.6,-0.389,18.79,19.24,03a60127o0669o
60127.026986,-22.059,4.658,-6,25,o,0,0.66,346.01523,-67.83287,1786.83,8263.6,2.53,2.22,-54.4,-0.385,18.75,19.26,03a60127o0714o
60127.032056,-21.444,2.273,-10,22,o,0,1.49,346.01523,-67.83287,1812.74,8150.79,2.56,2.23,-52.9,-0.379,18.71,19.15,03a60127o0725o
60130.069408,-19.584,0.722,-53,38,o,0,0.78,346.01523,-67.83287,2415.73,156.44,2.25,2.14,76.0,-0.388,18.27,19.02,03a60130o0354o
60130.08989,-21.134,3.02,-13,39,o,0,0.66,346.01523,-67.83287,2444.27,40.82,2.29,2.12,74.2,-0.38,18.24,19.06,03a60130o0392o
60131.236436,-17.989,0.584,-231,135,o,0,0.91,346.01523,-67.83287,2313.66,259.47,3.44,2.76,47.0,-0.357,17.36,17.89,04a60131o0439o
60131.237387,-21.495,12.0,-9,110,o,0,1.0,346.01523,-67.83287,9539.85,10339.18,3.38,3.11,-89.6,-0.343,17.05,17.56,04a60131o0441o
60131.240199,-17.67,0.451,-311,140,o,0,1.12,346.01523,-67.83287,2297.01,220.93,3.37,2.67,42.7,-0.351,16.66,16.86,04a60131o0447o
60131.240657,18.071,0.6,215,129,o,0,1.23,346.01523,-67.83287,9518.38,10303.64,3.34,3.09,-83.7,-0.349,16.82,17.26,04a60131o0448o
60131.266322,-19.561,1.103,-54,60,o,0,1.16,346.01523,-67.83287,2367.29,313.86,3.66,2.93,46.4,-0.301,17.56,18.07,04a60131o0503o
60131.266781,20.757,6.324,18,114,o,0,1.07,346.01523,-67.83287,9595.93,10391.4,3.59,3.35,-70.7,-0.388,16.99,17.46,04a60131o0504o
60131.271147,18.564,0.986,136,134,o,0,0.89,346.01523,-67.83287,2386.11,202.87,3.34,2.69,45.2,-0.369,16.86,17.05,04a60131o0513o
60131.271605,18.346,0.989,167,165,o,0,1.06,346.01523,-67.83287,9616.4,10278.27,3.38,3.27,87.8,-0.375,16.84,17.26,04a60131o0514o
60136.118401,-21.779,1.524,-7,11,o,0,1.63,346.01523,-67.83287,3281.16,1933.91,2.13,1.98,-40.1,-0.433,19.51,20.76,03a60136o0769o
60136.121309,22.111,2.234,5,12,o,0,0.7,346.01523,-67.83287,3300.3,1971.51,2.11,1.97,-38.1,-0.432,19.53,20.75,03a60136o0775o
60136.149643,21.611,1.487,8,12,o,0,1.36,346.01523,-67.83287,3233.53,1895.21,2.05,1.94,-42.7,-0.432,19.49,20.69,03a60136o0834o
60136.178094,-20.727,0.651,-19,12,o,0,0.83,346.01523,-67.83287,3204.49,2015.32,2.05,1.94,-54.9,-0.429,19.48,20.61,03a60136o0892o
60139.031607,21.123,0.634,13,8,c,0,1.19,346.01523,-67.83287,5079.37,2056.39,2.58,2.44,-57.0,-0.391,19.71,21.91,03a60139o0723c
60139.034347,20.898,0.543,16,9,c,0,0.92,346.01523,-67.83287,5062.99,2017.6,2.66,2.53,-55.2,-0.392,19.67,21.93,03a60139o0729c
60139.063769,21.066,0.591,14,8,c,0,1.42,346.01523,-67.83287,5129.6,2091.5,2.47,2.29,-41.0,-0.417,19.76,21.9,03a60139o0790c
60139.082254,-23.473,6.556,-2,10,c,0,0.88,346.01523,-67.83287,5157.44,1976.88,2.63,2.5,-54.3,-0.395,19.7,21.91,03a60139o0828c
60139.18996,20.979,2.019,15,30,c,0,1.5,346.01523,-67.83287,5422.8,8540.52,2.64,2.38,-51.6,-0.362,18.22,19.18,03a60139o1048c
60142.083113,21.22,1.306,12,15,c,0,1.2,346.01523,-67.83287,6015.03,4680.38,2.29,2.12,-52.4,-0.397,18.99,20.81,03a60142o0781c
60142.086804,-22.567,3.5,-3,12,c,0,1.08,346.01523,-67.83287,6032.51,4720.39,2.31,2.16,-23.6,-0.4,19.3,21.13,03a60142o0789c
60142.120823,20.351,0.388,26,10,c,0,0.73,346.01523,-67.83287,5970.58,4643.54,2.21,2.1,-51.2,-0.394,19.5,21.23,03a60142o0858c
60142.125997,20.694,0.631,19,12,c,0,0.78,346.01523,-67.83287,5945.39,4756.54,2.25,2.15,-44.1,-0.394,19.11,20.84,03a60142o0868c
60148.04877,20.624,0.389,20,8,c,0,1.44,346.01523,-67.83287,7115.7,509.37,2.43,2.28,-48.1,-0.39,19.71,21.58,03a60148o0736c
60148.050666,21.16,0.711,12,9,c,0,1.18,346.01523,-67.83287,7100.43,471.44,2.44,2.29,-34.8,-0.39,19.7,21.57,03a60148o0740c
60148.053926,20.354,0.29,26,8,c,0,1.82,346.01523,-67.83287,7154.31,551.24,2.48,2.34,-36.1,-0.388,19.7,21.57,03a60148o0747c
60148.059008,-22.075,1.711,-5,9,c,0,1.21,346.01523,-67.83287,7178.75,434.45,2.46,2.32,-38.2,-0.389,19.72,21.57,03a60148o0758c
60149.293497,21.27,1.412,11,16,o,0,1.28,346.01523,-67.83287,7163.63,578.49,2.6,2.37,-20.1,-0.384,19.11,20.64,04a60149o0250o
60149.312743,-21.811,2.379,-7,16,o,0,1.09,346.01523,-67.83287,7199.93,466.13,2.63,2.49,-15.1,-0.388,19.05,20.62,04a60149o0289o
60155.2492,21.076,1.683,14,23,o,0,1.05,346.01523,-67.83287,2748.43,6047.37,2.15,1.91,-87.9,-0.38,18.76,19.4,04a60155o0636o
60155.251033,21.583,2.39,8,20,o,0,1.26,346.01523,-67.83287,2730.48,6008.5,2.1,1.9,-88.8,-0.389,18.77,19.4,04a60155o0640o
60155.254203,21.678,3.014,8,23,o,0,0.81,346.01523,-67.83287,2792.31,6090.31,2.13,1.86,-85.7,-0.395,18.78,19.44,04a60155o0647o
60155.280163,22.966,7.792,2,18,o,0,1.3,346.01523,-67.83287,2836.98,5982.99,1.98,1.79,84.2,-0.399,18.86,19.51,04a60155o0702o
60157.101986,-23.131,16.333,-2,33,o,0,0.69,346.01523,-67.83287,2135.21,8240.26,2.45,2.17,-43.7,-0.395,18.57,18.9,03a60157o0209o
60157.105307,-21.464,2.696,-9,25,o,0,1.11,346.01523,-67.83287,2150.83,8278.07,2.36,2.22,-59.9,-0.409,18.54,18.9,03a60157o0216o
60157.11054,-21.631,2.937,-8,24,o,0,1.61,346.01523,-67.83287,2097.63,8201.23,2.36,2.13,-53.1,-0.395,18.57,18.91,03a60157o0227o
60157.122046,-19.851,0.673,-42,28,o,0,0.77,346.01523,-67.83287,2073.96,8318.74,2.5,2.18,-51.5,-0.389,18.58,18.92,03a60157o0252o
60160.042936,18.63,1.124,128,144,o,0,1.0,346.01523,-67.83287,5360.64,1852.28,2.3,2.18,-45.6,-0.433,16.93,16.88,03a60160o0662o
60160.046115,13.279,0.379,17721,6716,o,0,1.04,346.01523,-67.83287,5378.64,1890.59,2.36,2.27,-25.4,-0.454,13.17,12.62,03a60160o0669o
60160.081456,-18.32,3.45,-171,589,o,0,1.33,346.01523,-67.83287,5313.96,1817.19,2.35,2.26,-5.9,-0.486,15.4,14.92,03a60160o0744o
60160.08716,18.284,0.824,176,145,o,0,1.24,346.01523,-67.83287,5286.76,1927.07,2.25,2.11,-49.5,-0.435,16.4,16.02,03a60160o0756o
