MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,phase,uJy_clip,duJy_plot,uplim
60738.595222,22.947,3.833,2,9,o,0,1.06,195.70711,1.82167,2821.56,5892.01,2.76,2.39,49.4,-0.384,19.65,21.15,01a60738o0824o,1.0982074223996068,2.0,9.0,False
60739.204307,-20.593,0.737,-21,16,o,0,1.4,195.70711,1.82167,7652.96,4768.53,2.27,2.1,-30.6,-0.46,19.18,20.52,04a60739o0458o,1.4621191156076752,-21.0,16.0,False
60739.207037,20.596,0.765,21,16,o,0,1.27,195.70711,1.82167,7632.65,4729.94,2.26,2.02,-29.7,-0.471,19.2,20.54,04a60739o0464o,1.5040894135530676,21.0,16.0,False
60739.210202,22.142,3.185,5,16,o,0,1.04,195.70711,1.82167,7691.13,4807.27,2.28,2.19,-32.6,-0.466,19.18,20.55,04a60739o0471o,1.552747286472231,5.0,16.0,False
60739.215689,-22.519,3.957,-4,14,o,0,1.31,195.70711,1.82167,7710.76,4691.47,2.25,2.0,-23.9,-0.462,19.22,20.58,04a60739o0483o,1.6371029731385984,-4.0,14.0,False
60742.410857,-20.582,0.696,-21,15,o,0,0.95,195.70711,1.82167,3151.07,8635.16,2.48,2.38,63.6,-0.42,19.29,20.2,01a60742o0410o,1.7587707160536268,-21.0,15.0,False
60742.443932,-20.503,0.679,-23,16,o,0,0.73,195.70711,1.82167,3142.1,8596.79,2.5,2.37,56.6,-0.411,19.33,20.27,01a60742o0481o,1.2672570180456226,-23.0,16.0,False
60742.454144,21.574,1.453,8,12,o,0,1.15,195.70711,1.82167,3200.21,8675.03,2.56,2.49,24.3,-0.409,19.29,20.27,01a60742o0503o,1.4242536050924397,8.0,12.0,False
60742.457352,-21.363,1.513,-10,16,o,0,0.88,195.70711,1.82167,3221.06,8558.16,2.63,2.49,23.3,-0.401,19.28,20.27,01a60742o0510o,1.4735725485267641,-10.0,16.0,False
60743.144516,-20.406,0.959,-25,24,o,0,1.06,195.70711,1.82167,3109.28,8647.47,2.5,1.92,-71.4,-0.432,18.75,19.67,04a60743o0336o,1.0378501367361428,-25.0,24.0,False
60743.147303,-19.79,0.538,-44,24,o,0,1.22,195.70711,1.82167,3088.81,8608.71,2.46,1.91,-71.5,-0.448,18.76,19.68,04a60743o0342o,1.0806967375667036,-44.0,24.0,False
60743.150472,21.251,2.267,12,26,o,0,1.04,195.70711,1.82167,3147.46,8686.07,2.41,1.92,-65.3,-0.466,18.71,19.66,04a60743o0349o,1.1294161054487262,12.0,26.0,False
60743.155527,-20.973,1.538,-15,23,o,0,1.72,195.70711,1.82167,3166.51,8569.87,2.38,1.88,-66.7,-0.471,18.76,19.62,04a60743o0360o,1.2071303384753258,-15.0,23.0,False
60744.910563,21.528,3.17,9,28,o,0,0.61,195.70711,1.82167,9992.92,5248.62,2.61,2.17,-59.8,-0.36,18.64,19.35,03a60745o0384o,1.1885896133733342,9.0,28.0,False
60744.912835,-24.715,46.333,0,22,o,0,1.33,195.70711,1.82167,9973.97,5209.54,2.46,2.13,-55.7,-0.363,18.66,19.36,03a60745o0389o,1.2235187405322323,0.0,22.0,False
60744.948116,-21.929,3.947,-6,24,o,0,0.63,195.70711,1.82167,10038.4,5292.49,2.6,2.12,-58.8,-0.363,18.76,19.52,03a60745o0466o,1.7659195030196657,-6.0,24.0,False
60744.972733,20.013,0.528,36,19,o,0,1.05,195.70711,1.82167,10070.81,5179.05,2.57,2.06,-61.1,-0.353,18.78,19.58,03a60745o0518o,1.1443747501180765,36.0,19.0,False
60746.411957,19.911,0.892,39,35,o,0,0.91,195.70711,1.82167,55.5,7083.32,3.23,3.16,32.5,-0.381,18.29,18.79,01a60746o0435o,1.2706238660403921,39.0,30.0,True
60746.413783,25.747,159.0,0,29,o,0,1.35,195.70711,1.82167,35.22,7044.73,3.03,3.0,40.8,-0.401,18.42,18.8,01a60746o0439o,1.298696307189515,0.0,29.0,False
60746.416983,25.132,91.0,0,29,o,0,0.95,195.70711,1.82167,94.23,7122.48,2.9,2.72,10.7,-0.392,18.46,18.8,01a60746o0446o,1.3478922608099795,0.0,29.0,False
60746.422905,20.587,1.368,21,29,o,0,1.38,195.70711,1.82167,118.18,7007.34,2.99,2.9,-59.3,-0.402,18.4,18.86,01a60746o0458o,1.438935522450118,21.0,29.0,False
60746.426133,-21.515,3.364,-9,30,o,0,1.28,195.70711,1.82167,10196.5,7105.11,3.28,3.07,-37.0,-0.376,18.44,18.93,01a60746o0465o,1.4885619406987385,-9.0,30.0,False
60746.428417,20.17,0.898,31,28,o,0,1.22,195.70711,1.82167,10176.64,7066.1,2.95,2.7,-48.7,-0.409,18.55,18.95,01a60746o0470o,1.523675552634356,31.0,28.0,False
60746.431168,19.478,1.301,59,76,o,0,0.89,195.70711,1.82167,10237.56,7145.61,3.04,2.79,-8.8,-0.408,17.65,17.67,01a60746o0476o,1.5659686990229007,59.0,30.0,True
60746.477105,20.001,0.679,36,25,o,0,1.36,195.70711,1.82167,10264.18,7029.03,2.72,2.64,-26.6,-0.422,18.68,19.12,01a60746o0492o,1.272191987085497,36.0,25.0,False
60747.181435,-19.939,2.258,-38,87,o,0,0.82,195.70711,1.82167,10163.71,7125.45,2.35,2.27,-36.3,-0.424,17.87,18.02,04a60747o0425o,1.1003751190303035,-38.0,30.0,True
60747.187355,-20.075,1.456,-34,49,o,0,1.52,195.70711,1.82167,10182.68,7009.09,2.58,2.12,0.0,-0.397,17.96,18.08,04a60747o0438o,1.1913876333008708,-34.0,30.0,True
60752.508377,21.391,9.163,10,92,o,0,1.59,195.70711,1.82167,5715.04,4837.08,2.55,1.98,39.2,-0.414,16.86,17.16,02a60752o0625o,1.9953725054904905,10.0,30.0,True
60753.009512,-23.169,9.733,-2,19,o,0,0.84,195.70711,1.82167,4808.79,5683.99,2.24,1.95,-46.3,-0.393,18.82,19.47,03a60753o0308o,1.6996894504004354,-2.0,19.0,False
60753.012224,23.649,14.125,1,18,o,0,1.43,195.70711,1.82167,4825.9,5723.15,2.61,2.1,-14.2,-0.364,18.74,19.46,03a60753o0314o,1.74138302112482,1.0,18.0,False
60753.019094,-21.002,1.289,-14,19,o,0,1.32,195.70711,1.82167,4772.36,5645.19,2.22,1.94,-47.4,-0.379,18.78,19.31,03a60753o0329o,1.8470005841526795,-14.0,19.0,False
60753.053876,23.123,10.75,2,22,o,0,1.18,195.70711,1.82167,4758.31,5758.12,2.23,1.92,-51.1,-0.376,18.7,19.17,03a60753o0405o,1.38172985259617,2.0,22.0,False
60755.256367,21.721,2.559,7,19,o,0,1.24,195.70711,1.82167,9398.45,1788.28,2.83,2.44,-13.6,-0.392,19.04,20.23,04a60755o0589o,1.2422439503676985,7.0,19.0,False
60755.260476,-19.791,0.441,-44,19,o,0,0.99,195.70711,1.82167,9418.91,1828.87,2.75,2.3,-15.3,-0.392,19.06,20.24,04a60755o0598o,1.3054146295998652,-44.0,19.0,False
60755.295,20.946,1.308,15,20,o,0,1.35,195.70711,1.82167,9362.28,1753.76,2.88,2.58,-10.7,-0.386,18.96,20.1,04a60755o0673o,1.8361774742812376,15.0,20.0,False
60755.303688,21.532,2.732,9,24,o,0,0.88,195.70711,1.82167,9339.44,1871.03,2.84,2.38,-17.8,-0.391,18.95,20.1,04a60755o0692o,1.969744488420643,9.0,24.0,False
60756.624879,22.557,4.138,3,14,o,0,1.1,195.70711,1.82167,1849.45,5057.26,2.18,1.89,37.5,-0.448,19.17,20.06,02a60756o0372o,1.2813854809909355,3.0,14.0,False
60756.629024,22.161,2.707,5,13,o,0,1.35,195.70711,1.82167,1834.1,5016.06,2.23,1.9,41.5,-0.554,19.11,20.02,02a60756o0381o,1.3451096146651182,5.0,13.0,False
60756.639649,-22.731,5.435,-3,16,o,0,1.5,195.70711,1.82167,1891.74,5094.6,2.3,1.94,37.0,-0.448,18.99,19.81,02a60756o0404o,1.5084555543899805,-3.0,16.0,False
60756.650912,-22.477,11.31,-4,42,o,0,1.09,195.70711,1.82167,1910.57,4976.46,2.3,1.94,41.9,-0.444,17.94,18.16,02a60756o0428o,1.6816099374469928,-4.0,30.0,True
60758.539814,21.629,1.426,8,12,o,0,1.22,195.70711,1.82167,6959.7,9484.91,2.72,2.6,87.4,-0.431,19.5,20.81,01a60758o0402o,1.7210896903304178,8.0,12.0,False
60758.543022,20.669,0.574,20,11,o,0,1.11,195.70711,1.82167,6978.29,9523.27,2.62,2.5,81.1,-0.431,19.58,20.8,01a60758o0409o,1.7704086337647422,20.0,11.0,False
60758.561317,-21.137,1.089,-13,14,o,0,0.96,195.70711,1.82167,6914.9,9444.63,2.66,2.5,71.8,-0.432,19.48,20.68,01a60758o0448o,1.051671124950545,-13.0,14.0,False
60758.579734,22.589,4.045,3,14,o,0,0.91,195.70711,1.82167,6884.92,9561.95,2.73,2.6,-78.2,-0.433,19.41,20.64,01a60758o0487o,1.334809211832403,3.0,14.0,False
60760.951551,-20.431,0.541,-24,13,o,0,1.2,195.70711,1.82167,9925.38,1371.01,2.54,2.31,-51.4,-0.413,19.28,20.84,03a60761o0506o,1.7984964485461468,-24.0,13.0,False
60760.954728,-20.746,0.794,-18,14,o,0,1.19,195.70711,1.82167,9908.96,1331.45,2.56,2.37,-46.2,-0.413,19.26,20.83,03a60761o0513o,1.8473388062420293,-18.0,14.0,False
60760.959256,-20.484,0.582,-23,14,o,0,1.47,195.70711,1.82167,9967.15,1410.52,2.74,2.51,-51.6,-0.392,19.22,20.82,03a60761o0523o,1.9169510807083885,-23.0,14.0,False
60760.964671,-21.667,1.667,-8,13,o,0,1.28,195.70711,1.82167,9994.23,1293.8,2.38,2.16,-49.2,-0.419,19.35,20.81,03a60761o0535o,1.000199858490724,-8.0,13.0,False
60762.556017,24.255,13.667,1,10,o,0,1.23,195.70711,1.82167,6637.6,3665.34,2.47,2.32,55.8,-0.397,19.42,20.6,01a60762o0731o,1.4651323678082397,1.0,10.0,False
60762.56433,20.881,0.826,16,13,o,0,0.98,195.70711,1.82167,6652.97,3703.86,3.04,2.88,64.8,-0.356,19.17,20.47,01a60762o0749o,1.5929342310811871,16.0,13.0,False
60762.567545,-22.459,3.308,-4,12,o,0,0.98,195.70711,1.82167,6594.47,3626.79,2.76,2.58,53.3,-0.374,19.3,20.46,01a60762o0756o,1.6423607907005153,-4.0,12.0,False
60762.590508,21.247,0.903,12,10,o,0,1.25,195.70711,1.82167,6565.43,3743.11,2.52,2.34,52.0,-0.393,19.31,20.39,01a60762o0803o,1.9953878792697406,12.0,10.0,False
60768.98915,21.696,1.796,8,14,o,0,0.8,195.70711,1.82167,8733.35,7518.12,2.54,2.01,-51.9,-0.4,19.39,20.78,03a60769o0226o,1.3664176120758826,8.0,14.0,False
60768.992335,-21.171,1.012,-12,12,o,0,1.16,195.70711,1.82167,8751.29,7556.85,2.51,2.01,-50.9,-0.402,19.39,20.76,03a60769o0233o,1.4153829596974836,-12.0,12.0,False
60768.999571,21.774,2.093,7,15,o,0,0.92,195.70711,1.82167,8695.15,7478.52,2.58,2.11,-51.9,-0.402,19.32,20.71,03a60769o0249o,1.5266273098135095,7.0,15.0,False
60769.017279,-20.928,0.728,-15,11,o,0,1.29,195.70711,1.82167,8678.77,7594.14,2.48,2.01,-51.3,-0.396,19.26,20.54,03a60769o0288o,1.7988654182199002,-15.0,11.0,False
60770.450683,19.516,2.203,57,125,o,0,1.4,195.70711,1.82167,2929.59,1732.71,2.56,2.27,40.9,-0.456,17.02,17.66,01a60770o0491o,1.8356393936075535,57.0,30.0,True
60772.451564,20.858,1.041,16,17,o,0,1.21,195.70711,1.82167,1039.79,1703.95,2.26,2.2,20.6,-0.445,18.97,19.81,02a60772o0478o,1.5966546750996597,16.0,17.0,False
60772.460993,-20.452,0.921,-24,22,o,0,1.15,195.70711,1.82167,9478.18,8821.92,2.73,2.59,-60.2,-0.414,18.87,19.8,02a60772o0498o,1.7416136271936893,-24.0,22.0,False
60772.463969,-19.417,0.346,-62,22,o,0,1.4,195.70711,1.82167,9537.91,8902.96,2.64,2.43,-58.3,-0.416,18.88,19.79,02a60772o0504o,1.787365864012622,-62.0,22.0,False
60772.493758,-21.758,2.805,-7,20,o,0,1.44,195.70711,1.82167,9549.91,8784.1,2.66,2.49,-61.0,-0.408,18.86,19.72,02a60772o0568o,1.245334071130114,-7.0,20.0,False
60780.456122,-21.228,1.853,-12,22,o,0,1.42,195.70711,1.82167,3706.14,3024.88,2.33,1.93,37.1,-0.442,18.72,19.15,02a60780o0506o,1.6566122435979862,-12.0,22.0,False
60780.459289,19.619,0.469,52,24,o,0,1.05,195.70711,1.82167,3686.61,2988.03,2.33,1.93,36.7,-0.447,18.75,19.11,02a60780o0513o,1.7053008638867206,52.0,24.0,False
60780.465985,20.07,0.623,34,21,o,0,1.05,195.70711,1.82167,3742.44,3064.7,2.26,1.9,39.2,-0.445,18.77,19.14,02a60780o0527o,1.808243396925072,34.0,21.0,False
60780.476412,20.038,0.609,35,21,o,0,0.98,195.70711,1.82167,3763.03,2951.28,2.22,1.87,37.2,-0.459,18.77,19.05,02a60780o0549o,1.9685453371069874,35.0,21.0,False
60783.173433,-20.361,0.665,-26,17,o,0,1.49,195.70711,1.82167,4920.06,7609.41,2.28,2.02,-53.0,-0.405,18.97,20.08,04a60783o0473o,1.431832856707723,-26.0,17.0,False
60783.178886,20.71,1.193,19,22,o,0,0.72,195.70711,1.82167,4940.01,7648.66,2.38,1.97,-64.4,-0.425,18.97,20.08,04a60783o0485o,1.515665836413504,19.0,22.0,False
60783.182522,20.497,0.855,23,20,o,0,0.7,195.70711,1.82167,4881.86,7571.38,2.28,1.93,-58.0,-0.426,18.99,20.1,04a60783o0493o,1.5715647387484544,23.0,20.0,False
60783.216791,22.068,3.0,5,16,o,0,1.32,195.70711,1.82167,4861.66,7687.59,2.28,1.97,-55.2,-0.408,18.9,20.04,04a60783o0567o,1.098407280889853,5.0,16.0,False
60787.156257,21.571,1.829,8,16,o,0,1.14,195.70711,1.82167,8905.34,9362.23,2.41,2.24,-29.4,-0.44,19.26,20.8,04a60787o0438o,1.662715616582267,8.0,16.0,False
60787.161745,-23.398,10.571,-2,17,o,0,1.17,195.70711,1.82167,8926.0,9401.9,2.6,2.35,-39.5,-0.421,19.23,20.78,04a60787o0450o,1.7470866769893494,-2.0,17.0,False
60787.164918,21.59,2.154,8,18,o,0,0.82,195.70711,1.82167,8866.83,9323.35,2.48,2.23,-35.4,-0.44,19.23,20.77,04a60787o0457o,1.795867539834231,8.0,18.0,False
60787.174938,-20.865,0.944,-16,16,o,0,1.14,195.70711,1.82167,8846.42,9441.05,2.63,2.35,-30.7,-0.413,19.17,20.74,04a60787o0479o,1.9499123695586733,-16.0,16.0,False
60788.398986,-21.088,1.033,-13,14,o,0,1.33,195.70711,1.82167,7678.35,4775.28,2.22,1.97,37.7,-0.426,19.15,20.15,02a60788o0378o,1.7681025734709312,-13.0,14.0,False
60788.43021,-21.878,1.722,-6,11,o,0,1.06,195.70711,1.82167,7647.8,4735.34,2.18,2.01,45.8,-0.422,19.34,20.36,02a60788o0445o,1.248132091019651,-6.0,11.0,False
60788.43338,-21.85,2.63,-7,17,o,0,0.94,195.70711,1.82167,7707.29,4815.42,2.25,2.03,43.5,-0.422,19.17,20.2,02a60788o0452o,1.2968668326423884,-7.0,17.0,False
60788.491355,21.401,1.351,10,14,o,0,1.47,195.70711,1.82167,7724.51,4702.43,2.2,1.97,37.1,-0.423,19.21,20.13,02a60788o0515o,1.1881591487890661,10.0,14.0,False
60791.148815,21.558,1.792,9,16,o,0,0.94,195.70711,1.82167,3068.55,9655.9,2.64,1.91,-73.0,-0.402,19.19,20.57,04a60791o0431o,1.0432463179028375,9.0,16.0,False
60791.15673,24.159,16.0,1,13,o,0,1.41,195.70711,1.82167,3088.2,9695.56,2.6,1.88,-73.0,-0.403,19.19,20.54,04a60791o0448o,1.1649294344966035,1.0,13.0,False
60791.191713,20.89,1.0,16,16,o,0,1.1,195.70711,1.82167,3029.7,9617.45,2.59,1.84,-72.9,-0.425,19.18,20.53,04a60791o0523o,1.7027488238170436,16.0,16.0,False
60791.194893,20.71,0.812,19,15,o,0,1.11,195.70711,1.82167,3008.58,9734.78,2.67,1.83,-72.9,-0.416,19.19,20.56,04a60791o0530o,1.7516373027350705,19.0,15.0,False
60792.388871,-21.41,1.129,-10,11,o,0,1.37,195.70711,1.82167,3105.37,8647.62,2.25,1.93,33.6,-0.417,19.4,20.52,02a60792o0350o,1.1075392798431365,-10.0,11.0,False
60792.392047,20.549,0.734,22,16,o,0,0.81,195.70711,1.82167,3085.46,8610.89,2.24,1.9,33.6,-0.416,19.44,20.5,02a60792o0357o,1.156366263798304,22.0,16.0,False
60792.398554,-21.434,1.118,-10,11,o,0,1.62,195.70711,1.82167,3141.28,8688.14,2.22,1.92,37.0,-0.417,19.43,20.48,02a60792o0371o,1.256403160736425,-10.0,11.0,False
60792.433565,22.981,5.818,2,14,o,0,0.92,195.70711,1.82167,3151.05,8570.03,2.07,1.88,40.8,-0.427,19.43,20.42,02a60792o0446o,1.7946530146850213,2.0,14.0,False
60795.227194,20.565,0.714,22,15,o,0,1.25,195.70711,1.82167,530.08,5391.72,2.45,2.19,75.8,-0.372,19.12,20.56,04a60795o0605o,1.743166374457832,22.0,15.0,False
60795.232699,25.764,86.0,0,15,o,0,1.19,195.70711,1.82167,550.0,5431.32,2.42,2.3,-76.9,-0.374,19.05,20.59,04a60795o0617o,1.8277987884570663,0.0,15.0,False
60795.236499,21.49,1.769,9,16,o,0,0.93,195.70711,1.82167,490.32,5353.04,2.51,2.24,68.0,-0.37,19.07,20.49,04a60795o0625o,1.8862189833743765,9.0,16.0,False
60796.398208,-20.731,0.733,-18,14,o,0,1.19,195.70711,1.82167,10136.01,7108.82,2.43,2.06,-60.6,-0.462,19.41,20.5,02a60796o0220o,1.7460258892559581,-18.0,14.0,False
60796.402301,21.319,1.333,11,14,o,0,0.97,195.70711,1.82167,10113.77,7068.03,2.39,2.06,-61.5,-0.458,19.39,20.51,02a60796o0229o,1.8089505887485462,11.0,14.0,False
60796.407853,22.905,4.842,2,12,o,0,1.41,195.70711,1.82167,10172.79,7149.51,2.33,1.98,-61.6,-0.472,19.46,20.48,02a60796o0241o,1.8943055682258008,2.0,12.0,False
60796.421026,-21.35,1.4,-10,15,o,0,1.01,195.70711,1.82167,10195.85,7039.63,2.39,2.06,-59.5,-0.461,19.37,20.44,02a60796o0270o,1.0968237862045458,-10.0,15.0,False
60796.423828,-24.642,33.6,0,17,o,0,0.78,195.70711,1.82167,49.89,7020.87,2.0,1.9,-47.1,-0.393,19.37,20.41,02a60796o0276o,1.1399009930339703,0.0,17.0,False
60798.372313,24.945,30.667,0,12,o,0,0.99,195.70711,1.82167,617.81,7385.83,2.52,2.39,69.6,-0.429,19.41,20.52,01a60798o0319o,1.0953940287440944,0.0,12.0,False
60798.40531,-20.923,0.73,-16,11,o,0,1.92,195.70711,1.82167,636.11,7414.17,2.65,2.54,30.7,-0.407,19.31,20.44,01a60798o0388o,1.6026811794077693,-16.0,11.0,False
60798.419408,-21.409,1.243,-10,12,o,0,1.05,195.70711,1.82167,576.41,7335.57,2.61,2.42,19.3,-0.421,19.35,20.46,01a60798o0416o,1.8194201026259362,-10.0,12.0,False
60798.425155,-21.861,1.547,-6,10,o,0,1.7,195.70711,1.82167,554.88,7452.2,2.45,2.35,51.8,-0.431,19.42,20.49,01a60798o0428o,1.9077729605358515,-6.0,10.0,False
60799.25321,-20.692,0.76,-19,15,o,0,1.34,195.70711,1.82167,629.63,7333.66,2.62,2.17,-85.8,-0.363,19.05,20.38,04a60799o0052o,1.638071518562575,-19.0,15.0,False
60799.256895,21.519,2.0,9,18,o,0,0.95,195.70711,1.82167,650.57,7373.85,2.58,2.16,-80.6,-0.372,19.01,20.35,04a60799o0060o,1.694723733856975,9.0,18.0,False
60799.262847,21.344,1.333,10,14,o,0,1.45,195.70711,1.82167,591.68,7296.2,2.68,2.28,-86.1,-0.35,18.97,20.32,04a60799o0073o,1.7862282076066993,10.0,14.0,False
60799.274387,21.119,1.246,13,16,o,0,1.27,195.70711,1.82167,570.83,7413.61,2.61,2.17,-88.0,-0.371,18.95,20.26,04a60799o0098o,1.9636411153875524,13.0,16.0,False
60800.806412,22.638,5.7,3,18,o,0,1.16,195.70711,1.82167,5513.35,9014.0,2.43,2.07,-40.6,-0.465,19.03,19.96,03a60801o0254o,1.516588260491488,3.0,18.0,False
60800.816861,-22.214,3.29,-5,16,o,0,1.21,195.70711,1.82167,5497.62,8974.5,2.43,2.13,-37.3,-0.379,19.01,19.89,03a60801o0277o,1.6772284228572707,-5.0,16.0,False
60800.820068,-19.995,0.544,-36,20,o,0,0.83,195.70711,1.82167,5554.11,9053.88,2.5,2.16,-43.3,-0.383,19.01,19.9,03a60801o0284o,1.726531992662739,-36.0,20.0,False
60800.825484,-22.37,3.731,-4,15,o,0,1.29,195.70711,1.82167,5579.16,8937.86,2.47,2.14,-38.3,-0.387,19.04,19.94,03a60801o0296o,1.8097961441857893,-4.0,15.0,False
60802.316722,22.091,4.0,5,21,o,0,1.03,195.70711,1.82167,5787.41,4820.5,2.61,2.43,21.0,-0.428,18.8,19.23,01a60802o0179o,1.7356947390623423,5.0,21.0,False
60802.319468,21.529,2.203,9,20,o,0,1.19,195.70711,1.82167,5845.18,4896.71,2.52,2.35,30.5,-0.444,18.87,19.25,01a60802o0185o,1.7779110167473129,9.0,20.0,False
60802.324972,-21.387,2.19,-10,22,o,0,1.05,195.70711,1.82167,5863.75,4780.9,2.52,2.35,33.6,-0.44,18.83,19.28,01a60802o0197o,1.8625280570058322,-10.0,22.0,False
60807.176874,19.778,1.191,45,53,o,0,1.08,195.70711,1.82167,8701.21,5482.27,2.59,2.18,-18.9,-0.421,17.81,17.92,04a60807o0463o,1.4543861266008744,45.0,30.0,True
60807.181413,-22.435,15.85,-4,61,o,0,0.88,195.70711,1.82167,8717.38,5520.68,2.62,2.15,-17.3,-0.44,17.79,17.88,04a60807o0473o,1.5241675121032379,-4.0,30.0,True
60807.189679,20.177,1.763,31,54,o,0,1.32,195.70711,1.82167,8659.33,5444.89,2.62,2.21,-17.9,-0.436,17.81,17.85,04a60807o0491o,1.651246809898165,31.0,30.0,True
60807.220872,-19.366,0.98,-65,64,o,0,1.08,195.70711,1.82167,8643.85,5560.32,2.67,2.33,-14.0,-0.434,17.64,17.7,04a60807o0558o,1.1307997415965843,-65.0,30.0,True
60808.394085,21.966,3.444,6,20,o,0,1.68,195.70711,1.82167,3607.92,1076.28,2.02,1.92,-82.7,-0.474,18.6,18.88,02a60808o0292o,1.1674661008170029,6.0,20.0,False
60808.397278,-20.073,0.828,-34,28,o,0,0.87,195.70711,1.82167,3588.23,1038.01,2.02,1.94,90.0,-0.471,18.57,18.87,02a60808o0299o,1.2165544382524636,-34.0,28.0,False
60808.40364,-22.225,5.14,-5,24,o,0,1.04,195.70711,1.82167,3648.28,1116.76,2.0,1.94,89.7,-0.466,18.61,18.85,02a60808o0313o,1.314362143569947,-5.0,24.0,False
60808.41369,23.023,11.55,2,26,o,0,1.08,195.70711,1.82167,3669.21,1001.93,2.03,1.95,-78.4,-0.463,18.56,18.81,02a60808o0335o,1.4688681855158336,2.0,26.0,False
60808.889451,20.698,1.136,19,22,o,0,1.12,195.70711,1.82167,6846.9,9516.17,2.76,2.19,-34.8,-0.386,18.71,19.2,03a60809o0448o,1.7830919656331652,19.0,22.0,False
60808.896802,22.041,4.088,6,23,o,0,1.19,195.70711,1.82167,6864.92,9553.79,2.81,2.32,-32.5,-0.374,18.64,19.17,03a60809o0464o,1.8961042953721012,6.0,23.0,False
60808.899974,-20.481,1.164,-23,27,o,0,0.86,195.70711,1.82167,6811.74,9476.52,2.89,2.27,-27.9,-0.394,18.65,19.16,03a60809o0471o,1.9448697843644096,-23.0,27.0,False
60808.911088,19.423,0.432,62,27,o,0,1.06,195.70711,1.82167,6790.9,9591.97,2.9,2.38,-36.3,-0.386,18.63,19.13,03a60809o0495o,1.1157334808379256,62.0,27.0,False
60810.400029,-22.032,16.421,-6,92,o,0,1.6,195.70711,1.82167,711.37,9322.75,2.34,2.21,-84.9,-0.518,17.28,17.07,01a60810o0174o,1.0063186051495685,-6.0,30.0,True
60810.412217,-20.085,1.974,-34,66,o,0,1.3,195.70711,1.82167,729.94,9360.52,2.24,2.12,-79.4,-0.534,17.72,17.6,01a60810o0200o,1.1936936935578615,-34.0,30.0,True
60810.422319,21.087,3.366,13,45,o,0,1.04,195.70711,1.82167,645.32,9399.26,2.36,2.2,-74.0,-0.52,18.05,18.1,01a60810o0222o,1.3489991696853425,13.0,30.0,True
60811.126423,-20.193,4.662,-30,142,o,0,0.79,195.70711,1.82167,712.95,9278.0,2.77,1.98,-71.7,-0.381,17.24,17.54,04a60811o0404o,1.1737078374590464,-30.0,30.0,True
60811.130041,20.714,8.542,19,161,o,0,0.71,195.70711,1.82167,734.23,9317.62,2.81,2.02,-75.5,-0.358,16.3,16.55,04a60811o0412o,1.22933001246113,19.0,30.0,True
60812.927822,-21.189,2.356,-12,29,o,0,1.34,195.70711,1.82167,6705.01,3713.93,3.12,2.58,-11.4,-0.377,18.27,19.42,03a60813o0165o,1.8679396118388472,-12.0,29.0,False
60812.930976,-23.828,26.2,-1,28,o,0,1.41,195.70711,1.82167,6724.02,3753.51,2.68,2.34,-21.5,-0.385,18.43,19.37,03a60813o0172o,1.916428373722006,-1.0,28.0,False
60812.938743,21.335,2.49,11,26,o,0,1.17,195.70711,1.82167,6667.41,3674.32,2.7,2.48,-40.9,-0.38,18.5,19.37,03a60813o0189o,1.0358361773611318,11.0,26.0,False
60814.4051,0.0,21.185,0,12,o,0,1.1,195.70711,1.82167,2973.97,7742.63,2.81,2.58,57.8,-0.404,19.38,20.68,01a60814o0077o,1.5792208590447254,0.0,12.0,False
60814.409243,21.064,0.722,14,10,o,0,1.68,195.70711,1.82167,2989.56,7780.83,2.65,2.49,63.2,-0.419,19.41,20.64,01a60814o0086o,1.6429142452374785,14.0,10.0,False
60814.425057,-22.331,3.25,-4,14,o,0,1.41,195.70711,1.82167,2925.03,7703.46,3.05,2.78,64.0,-0.388,19.21,20.48,01a60814o0120o,1.8860344985735735,-4.0,14.0,False
60814.434354,-21.16,1.23,-12,15,o,0,1.02,195.70711,1.82167,2904.01,7819.46,2.83,2.76,87.9,-0.419,19.21,20.3,01a60814o0140o,1.0289641175643998,-12.0,15.0,False
60816.505924,20.723,3.344,19,62,o,0,1.07,195.70711,1.82167,7809.53,6637.03,3.2,3.05,30.0,-0.362,17.67,18.73,02a60816o0128o,1.8767333885428608,19.0,30.0,True
60818.334478,-20.294,0.343,-28,10,o,0,1.44,195.70711,1.82167,8811.47,7436.53,2.56,2.39,-63.9,-0.462,19.57,20.81,01a60818o0152o,1.9884389507559486,-28.0,10.0,False
60818.339971,24.881,27.667,0,11,o,0,1.19,195.70711,1.82167,8828.56,7474.4,2.53,2.43,-79.4,-0.453,19.6,20.87,01a60818o0164o,1.0728868799784634,0.0,11.0,False
60818.343171,-21.958,1.628,-6,10,o,0,1.55,195.70711,1.82167,8768.34,7397.55,2.58,2.45,-63.8,-0.451,19.54,20.85,01a60818o0171o,1.1220828335989281,-6.0,10.0,False
60818.355472,20.855,0.68,16,11,o,0,0.86,195.70711,1.82167,8749.58,7512.78,2.55,2.41,-74.3,-0.452,19.6,20.83,01a60818o0197o,1.3111951541487017,16.0,11.0,False
60820.900625,-22.276,3.345,-4,15,o,0,0.87,195.70711,1.82167,3108.91,1593.3,2.53,2.35,-32.0,-0.397,19.3,20.71,03a60821o0215o,1.4397042092653543,-4.0,15.0,False
