MasterID,Mag,Magerr,RA,Dec,MJD,Blend
3059030031030,18.724,0.352,114.69755,-59.51689,54172.57845,0
3059030031030,18.748,0.354,114.69743,-59.51710,54185.55404,0
3059030031030,18.512,0.315,114.69734,-59.51660,54185.57384,0
3059030031030,18.190,0.339,114.69706,-59.51688,54234.44625,0
3059030031030,18.962,0.517,114.69723,-59.51679,54244.36460,0
3059030031030,18.577,0.414,114.69749,-59.51689,54244.37374,0
3059030031030,18.953,0.516,114.69733,-59.51694,54244.38294,0
3059030031030,18.943,0.477,114.69751,-59.51677,54386.73897,0
3059030031030,18.577,0.387,114.69721,-59.51705,54386.74851,0
3059030031030,18.705,0.415,114.69751,-59.51686,54386.75825,0
3059030031030,18.718,0.388,114.69731,-59.51659,54815.64375,0
3059030031030,19.108,0.485,114.69757,-59.51672,54815.65942,0
3059030031030,19.075,0.386,114.69738,-59.51668,54510.55226,0
3059030031030,18.683,0.311,114.69753,-59.51683,54510.58764,0
3059030031030,18.577,0.300,114.69736,-59.51675,54527.53865,0
3059030031030,18.675,0.318,114.69755,-59.51701,54527.55186,0
3059030031030,18.894,0.358,114.69748,-59.51687,54527.55846,0
3059030031030,18.588,0.263,114.69755,-59.51684,54588.44252,0
3059030031030,18.883,0.308,114.69738,-59.51679,54588.44592,0
3059030031030,18.656,0.341,114.69759,-59.51683,54602.40895,0
3059030031030,19.027,0.360,114.69705,-59.51689,54780.66167,0
3059030031030,18.700,0.417,114.69748,-59.51659,54758.66812,0
3059030031030,19.059,0.507,114.69738,-59.51667,54758.69895,0
3059030031030,18.664,0.278,114.69736,-59.51673,54943.40307,0
3059030031030,18.858,0.309,114.69747,-59.51706,54943.41274,0
3059030031030,18.682,0.281,114.69713,-59.51682,54943.43224,0
3059030031030,18.745,0.378,114.69736,-59.51687,54888.46332,0
3059030031030,19.156,0.478,114.69748,-59.51673,54888.47020,0
3059030031030,18.675,0.364,114.69754,-59.51667,54888.47709,0
3059030031030,18.695,0.276,114.69740,-59.51681,54837.62107,0
3059030031030,18.807,0.309,114.69744,-59.51684,54855.69269,0
3059030031030,19.088,0.354,114.69762,-59.51675,54855.71216,0
3059030031030,18.132,0.271,114.69737,-59.51668,54909.44378,0
3059030031030,18.488,0.328,114.69754,-59.51689,54909.45142,0
3059030031030,18.600,0.350,114.69753,-59.51692,54909.45903,0
3059030031030,18.815,0.265,114.69744,-59.51684,55155.72509,0
3059030031030,18.722,0.252,114.69755,-59.51679,55155.73620,0
3059030031030,19.171,0.466,114.69727,-59.51689,55124.71206,0
3059030031030,18.795,0.375,114.69704,-59.51679,55124.72901,0
3059030031030,18.804,0.376,114.69743,-59.51682,55124.73750,0
3059030031030,18.786,0.336,114.69753,-59.51682,55301.48112,0
3059030031030,19.054,0.248,114.69690,-59.51684,55553.72317,0
3059030031030,18.803,0.327,114.69758,-59.51675,55559.70716,0
3059030031030,18.756,0.492,114.69767,-59.51687,55559.73385,0
3059030031030,18.755,0.259,114.69738,-59.51665,55245.53797,0
3059030031030,18.612,0.238,114.69711,-59.51689,55208.61344,0
3059030031030,18.885,0.275,114.69746,-59.51677,55208.63720,0
3059030031030,18.412,0.341,114.69714,-59.51675,55335.41694,0
3059030031030,18.916,0.354,114.69741,-59.51706,55680.42449,0
3059030031030,18.500,0.242,114.69751,-59.51676,55600.63196,0
3059030031030,18.712,0.318,114.69732,-59.51675,55602.49473,0
3059030031030,18.660,0.308,114.69718,-59.51675,55602.51799,0
3059030031030,18.607,0.247,114.69725,-59.51675,55647.51248,0
3059030031030,18.612,0.249,114.69735,-59.51685,55647.54442,0
3059030031030,18.013,0.250,114.69698,-59.51711,53877.38281,0
3059030031030,18.387,0.260,114.69725,-59.51672,55942.63472,0
3059030031030,18.918,0.346,114.69738,-59.51690,55942.64660,0
3059030031030,18.668,0.303,114.69746,-59.51689,55942.67070,0
3059030031030,18.373,0.232,114.69708,-59.51668,55980.55263,0
3059030031030,18.792,0.289,114.69751,-59.51675,55980.56395,0
3059030031030,18.666,0.283,114.69760,-59.51668,56048.42955,0
3059030031030,19.184,0.376,114.69745,-59.51696,56048.44389,0
3059030031030,19.104,0.360,114.69754,-59.51670,56048.45109,0
3059030031030,18.728,0.285,114.69755,-59.51679,56366.47517,0
3059030031030,18.858,0.306,114.69755,-59.51682,56366.48887,0
3059030031030,18.946,0.321,114.69758,-59.51689,56366.51643,0
3059030031030,18.513,0.226,114.69741,-59.51684,55208.62925,0
3059030031030,18.670,0.250,114.69754,-59.51689,55245.56740,0
3059030031030,18.782,0.330,114.69741,-59.51682,55270.53436,0
3059030031030,18.957,0.370,114.69745,-59.51674,55301.49292,0
3059030031030,18.892,0.357,114.69746,-59.51667,55335.40984,0
3059030031030,18.835,0.334,114.69753,-59.51677,55559.71607,0
3059030031030,18.493,0.304,114.69738,-59.51664,55559.72495,0
