MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59953.954513,23.39,9.714,2,16,o,0,0.89,114.69768,-59.51688,8445.5,4209.09,2.24,1.96,-63.4,-0.418,19.13,19.88,03a59954o0379o
59953.95812,-19.527,0.246,-56,14,o,0,1.34,114.69768,-59.51688,8471.93,4101.49,2.23,1.91,-66.5,-0.424,19.12,19.85,03a59954o0387o
59956.174026,-23.289,12.5,-2,22,o,0,1.0,114.69768,-59.51688,6663.65,8119.15,2.72,2.37,-44.2,-0.455,18.91,20.2,04a59956o0326o
59956.176729,20.485,0.85,23,20,o,0,1.12,114.69768,-59.51688,6645.99,8080.93,2.67,2.47,-35.2,-0.451,18.91,20.22,04a59956o0332o
59956.179437,-22.473,5.941,-4,22,o,0,1.05,114.69768,-59.51688,6709.15,8159.04,2.61,2.41,-36.7,-0.475,18.91,20.19,04a59956o0338o
59956.187217,-20.355,0.907,-26,24,o,0,0.93,114.69768,-59.51688,6738.73,8044.87,2.72,2.37,-38.9,-0.469,18.87,20.17,04a59956o0354o
59957.947971,-19.735,2.623,-46,122,o,0,0.73,114.69768,-59.51688,7471.47,8540.69,2.42,2.09,-56.7,-0.416,17.1,18.05,03a59958o0368o
59957.951619,19.433,0.872,61,53,o,0,0.74,114.69768,-59.51688,7485.38,8570.6,2.35,2.04,-57.3,-0.419,18.1,19.0,03a59958o0376o
59957.957066,-18.842,1.096,-106,116,o,0,1.33,114.69768,-59.51688,7430.4,8475.91,2.39,2.13,-57.4,-0.417,17.62,18.62,03a59958o0388o
59957.967108,19.714,1.099,47,52,o,0,1.2,114.69768,-59.51688,7405.85,8564.79,2.56,2.14,-56.0,-0.412,18.37,19.54,03a59958o0409o
59960.198686,20.988,0.57,15,8,o,0,1.53,114.69768,-59.51688,4191.26,2539.82,2.03,1.94,33.5,-0.431,19.49,21.1,04a59960o0380o
59960.201121,-24.605,14.0,0,7,o,0,2.28,114.69768,-59.51688,4208.58,2577.22,1.99,1.9,39.3,-0.432,19.51,21.07,04a59960o0385o
59960.207154,20.738,0.551,18,10,o,0,1.58,114.69768,-59.51688,4146.17,2494.88,2.05,1.96,42.2,-0.427,19.48,21.02,04a59960o0398o
59960.24324,-21.724,1.208,-7,9,o,0,1.07,114.69768,-59.51688,4109.89,2585.47,1.9,1.81,39.8,-0.447,19.42,20.73,04a59960o0472o
59961.977104,-20.762,0.61,-18,11,c,0,1.28,114.69768,-59.51688,4618.84,6389.88,2.36,2.13,-67.6,-0.373,19.27,20.99,03a59962o0238c
59961.980268,16.739,0.047,732,34,c,0,36.16,114.69768,-59.51688,4634.87,6420.16,2.45,2.24,-70.4,-0.369,18.28,20.0,03a59962o0245c
59961.986191,-22.055,34.0,-6,186,c,0,1.21,114.69768,-59.51688,4583.45,6326.84,2.53,2.27,-69.7,-0.371,16.44,18.14,03a59962o0258c
59961.99392,-22.088,1.795,-5,10,c,0,1.1,114.69768,-59.51688,4562.66,6420.08,2.46,2.23,-61.5,-0.367,19.65,21.48,03a59962o0275c
59964.198051,-21.883,2.265,-6,14,o,0,0.55,114.69768,-59.51688,3734.1,8831.25,2.51,1.82,-78.8,-0.426,19.49,20.84,04a59964o0377o
59964.201673,21.686,1.559,8,12,o,0,0.98,114.69768,-59.51688,3750.23,8866.36,2.52,1.79,-78.8,-0.424,19.47,20.81,04a59964o0385o
59964.208006,-21.328,1.094,-11,12,o,0,0.91,114.69768,-59.51688,3692.53,8784.27,2.58,1.83,-77.3,-0.415,19.47,20.79,04a59964o0399o
59964.219739,-21.398,1.118,-10,11,o,0,0.94,114.69768,-59.51688,3667.36,8892.44,2.5,1.77,-78.4,-0.419,19.46,20.76,04a59964o0425o
59965.93232,-22.541,2.067,-4,7,c,0,1.45,114.69768,-59.51688,7094.17,318.5,2.34,2.13,-46.8,-0.372,19.82,21.72,03a59966o0351c
59965.933702,-21.665,1.089,-8,8,c,0,1.22,114.69768,-59.51688,2950.58,10378.33,2.6,2.26,-49.7,-0.38,19.81,21.73,03a59966o0354c
59965.93551,-23.069,3.263,-2,7,c,0,1.69,114.69768,-59.51688,7114.29,358.23,2.29,2.08,-45.1,-0.378,19.85,21.72,03a59966o0358c
59965.936872,-21.267,0.659,-11,7,c,0,1.67,114.69768,-59.51688,2966.5,10417.09,2.54,2.21,-49.6,-0.383,19.88,21.73,03a59966o0361c
59965.941837,22.887,3.364,2,8,c,0,1.29,114.69768,-59.51688,7053.17,276.36,2.31,2.11,-46.7,-0.378,19.86,21.7,03a59966o0372c
59965.944108,-21.041,0.64,-14,9,c,0,1.34,114.69768,-59.51688,2914.58,10338.74,2.59,2.26,-49.9,-0.383,19.83,21.73,03a59966o0377c
59965.952898,20.956,0.588,15,9,c,0,0.93,114.69768,-59.51688,7028.86,392.89,2.41,2.22,-48.1,-0.376,19.78,21.72,03a59966o0396c
59965.95426,-21.395,0.901,-10,9,c,0,0.98,114.69768,-59.51688,2891.9,10457.38,2.61,2.31,-46.3,-0.376,19.79,21.72,03a59966o0399c
59968.195652,-20.416,0.533,-25,13,o,0,1.37,114.69768,-59.51688,3736.65,8825.67,2.4,1.74,-76.1,-0.442,19.43,20.62,04a59968o0316o
59968.198356,22.944,4.526,2,11,o,0,1.37,114.69768,-59.51688,3752.33,8861.87,2.53,1.8,-75.7,-0.425,19.36,20.59,04a59968o0322o
59968.205575,-19.837,0.348,-42,15,o,0,0.92,114.69768,-59.51688,3696.53,8779.15,2.34,1.79,-72.0,-0.454,19.36,20.62,04a59968o0338o
59968.222204,-20.801,0.736,-17,13,o,0,1.12,114.69768,-59.51688,3668.38,8884.45,2.37,1.71,-75.7,-0.447,19.44,20.64,04a59968o0374o
59969.944676,-23.179,3.714,-2,7,c,0,1.71,114.69768,-59.51688,3609.01,4090.69,2.45,2.29,-58.4,-0.399,19.78,21.81,03a59970o0378c
59969.949915,-20.953,0.53,-15,8,c,0,0.77,114.69768,-59.51688,3626.0,4129.79,2.37,2.25,-53.4,-0.388,19.79,21.81,03a59970o0389c
59969.9531,22.274,1.576,4,7,c,0,1.53,114.69768,-59.51688,3569.09,4051.2,2.43,2.31,-57.7,-0.388,19.75,21.82,03a59970o0396c
59969.984068,22.143,1.7,5,9,c,0,1.14,114.69768,-59.51688,3544.6,4173.44,2.69,2.56,-52.9,-0.387,19.61,21.79,03a59970o0458c
59972.155017,22.427,3.219,4,12,o,0,1.05,114.69768,-59.51688,8251.81,2422.86,2.35,1.89,-21.6,-0.418,19.45,20.67,04a59972o0287o
59972.157786,-20.958,0.825,-15,12,o,0,1.01,114.69768,-59.51688,8270.44,2460.37,2.32,1.87,-22.4,-0.421,19.44,20.67,04a59972o0293o
59972.190611,-21.055,0.865,-14,12,o,0,1.06,114.69768,-59.51688,8196.67,2357.56,2.24,1.86,-22.1,-0.439,19.43,20.7,04a59972o0364o
59972.218758,-20.275,0.355,-28,10,o,0,1.54,114.69768,-59.51688,8162.13,2457.2,2.21,1.9,-21.8,-0.424,19.47,20.7,04a59972o0424o
59973.917588,20.834,0.861,17,14,o,0,1.31,114.69768,-59.51688,3614.05,4088.93,3.04,2.93,87.6,-0.408,19.04,20.55,03a59974o0326o
59973.920752,-21.801,2.667,-7,18,o,0,0.99,114.69768,-59.51688,3632.45,4128.35,3.33,3.23,-75.8,-0.435,18.97,20.61,03a59974o0333o
59973.923911,-21.465,1.545,-9,15,o,0,1.3,114.69768,-59.51688,3575.85,4051.4,2.95,2.84,-65.7,-0.394,19.07,20.6,03a59974o0340o
59973.927069,-24.387,23.0,-1,15,o,0,1.09,114.69768,-59.51688,3552.33,4167.49,2.95,2.88,-25.3,-0.38,19.1,20.62,03a59974o0347o
59976.171013,21.226,1.305,12,15,o,0,1.01,114.69768,-59.51688,8242.08,2400.97,2.5,2.0,-19.1,-0.412,18.98,19.91,04a59976o0335o
59976.174173,-20.742,0.907,-18,17,o,0,1.52,114.69768,-59.51688,8261.36,2438.27,2.48,2.19,-18.8,-0.411,18.93,19.9,04a59976o0342o
59976.179579,21.083,1.347,13,18,o,0,0.81,114.69768,-59.51688,8197.6,2354.72,2.46,2.01,-16.7,-0.408,19.01,19.92,04a59976o0354o
59976.19086,-21.74,3.019,-7,22,o,0,0.8,114.69768,-59.51688,8169.74,2462.7,2.28,1.92,-17.6,-0.432,19.05,19.95,04a59976o0379o
59977.91158,-20.486,0.646,-23,15,o,0,1.35,114.69768,-59.51688,9035.46,8717.52,2.36,2.06,-50.3,-0.41,19.14,19.86,03a59978o0320o
59977.944576,-20.756,0.984,-18,18,o,0,0.98,114.69768,-59.51688,9054.89,8761.71,2.63,2.16,-52.3,-0.396,19.06,19.86,03a59978o0388o
59977.948239,-21.147,1.435,-13,18,o,0,1.1,114.69768,-59.51688,8997.52,8675.75,2.59,2.2,-52.2,-0.393,19.05,19.87,03a59978o0396o
59977.953805,-21.282,1.781,-11,20,o,0,0.82,114.69768,-59.51688,8975.21,8790.12,2.69,2.15,-52.5,-0.405,19.04,19.87,03a59978o0408o
59980.156108,-19.762,0.565,-45,26,o,0,0.88,114.69768,-59.51688,2977.54,6329.9,2.54,2.19,-79.3,-0.38,18.55,19.18,04a59980o0301o
59980.159264,-21.335,2.659,-11,28,o,0,0.65,114.69768,-59.51688,2994.12,6366.4,2.3,2.02,-74.2,-0.406,18.62,19.19,04a59980o0308o
59980.16762,-20.289,0.831,-28,23,o,0,1.03,114.69768,-59.51688,2934.98,6284.24,2.36,2.07,-89.5,-0.39,18.58,19.19,04a59980o0326o
59980.20233,-20.378,0.985,-26,25,o,0,1.22,114.69768,-59.51688,2904.01,6377.43,2.32,1.96,-80.6,-0.382,18.61,19.17,04a59980o0401o
59981.926465,-20.435,1.262,-24,31,o,0,1.44,114.69768,-59.51688,9039.15,8725.46,2.58,2.0,-48.3,-0.406,18.29,18.79,03a59982o0190o
59981.930089,17.304,0.891,435,388,o,0,1.06,114.69768,-59.51688,9055.89,8766.08,2.66,2.14,-48.3,-0.403,15.8,15.57,03a59982o0198o
59981.936079,-17.001,1.006,-575,578,o,0,1.03,114.69768,-59.51688,9002.65,8684.89,2.52,2.08,-50.1,-0.382,15.8,16.0,03a59982o0211o
59981.94667,-20.792,1.074,-18,19,o,0,0.92,114.69768,-59.51688,8980.42,8797.01,2.48,1.97,-48.2,-0.414,18.93,19.44,03a59982o0234o
59984.160139,-22.363,4.576,-4,19,o,0,0.75,114.69768,-59.51688,2977.79,6316.99,2.29,1.96,-79.6,-0.403,18.94,19.7,04a59984o0322o
59984.163306,-20.117,0.529,-33,17,o,0,0.72,114.69768,-59.51688,2993.17,6352.86,2.22,1.91,-74.0,-0.415,18.91,19.69,04a59984o0329o
59984.168743,-20.197,0.592,-30,18,o,0,0.92,114.69768,-59.51688,2935.01,6273.04,2.24,1.96,-74.1,-0.414,18.95,19.71,04a59984o0341o
59984.181449,-20.692,0.925,-19,18,o,0,1.07,114.69768,-59.51688,2910.02,6380.92,2.23,1.93,-76.1,-0.414,18.91,19.69,04a59984o0369o
59986.882783,-23.978,13.143,-1,12,o,0,1.21,114.69768,-59.51688,2240.05,8705.82,2.4,2.09,-62.4,-0.392,19.4,20.55,03a59987o0273o
59986.885631,21.589,1.548,8,13,o,0,0.85,114.69768,-59.51688,2256.1,8736.73,2.35,2.09,-69.5,-0.404,19.33,20.46,03a59987o0279o
59986.917314,21.069,0.875,14,12,o,0,0.88,114.69768,-59.51688,2190.33,8578.45,2.45,2.18,-63.3,-0.392,19.34,20.49,03a59987o0347o
59986.923188,21.321,1.086,11,12,o,0,1.37,114.69768,-59.51688,2166.77,8678.9,2.62,2.28,-61.6,-0.376,19.35,20.55,03a59987o0360o
59988.11517,23.944,9.286,1,9,c,0,0.97,114.69768,-59.51688,6795.53,6139.08,2.4,2.08,-44.9,-0.397,19.64,21.75,04a59988o0233c
59988.118773,21.368,0.857,10,9,c,0,1.19,114.69768,-59.51688,6812.63,6175.02,2.37,2.04,-45.7,-0.403,19.64,21.77,04a59988o0241c
59988.12419,19.818,2.676,43,115,c,0,0.01,114.69768,-59.51688,6754.41,6092.23,2.61,2.31,-36.6,-0.378,19.51,21.74,04a59988o0253c
59988.135496,-22.391,2.0,-4,8,c,0,1.27,114.69768,-59.51688,6730.16,6199.33,2.32,2.02,-50.9,-0.404,19.64,21.71,04a59988o0278c
59992.159789,20.832,3.787,17,64,c,0,0.02,114.69768,-59.51688,6773.41,6101.75,2.26,1.98,-45.1,-0.399,19.62,21.6,04a59992o0301c
59992.166992,-23.223,5.067,-2,10,c,0,0.99,114.69768,-59.51688,6787.94,6137.54,2.24,1.99,-43.6,-0.405,19.62,21.62,04a59992o0312c
59992.170611,21.113,0.663,13,9,c,0,1.0,114.69768,-59.51688,6729.41,6055.73,2.23,2.02,-45.9,-0.399,19.6,21.65,04a59992o0320c
59992.180612,22.377,2.258,4,9,c,0,1.16,114.69768,-59.51688,6705.09,6166.06,2.31,2.03,-53.8,-0.399,19.59,21.62,04a59992o0342c
59994.850641,22.273,2.303,4,10,o,0,0.97,114.69768,-59.51688,3527.57,8734.98,2.48,2.15,-42.2,-0.389,19.61,21.11,03a59995o0211o
59994.853796,-20.948,0.685,-15,10,o,0,1.25,114.69768,-59.51688,3543.93,8774.35,2.55,2.18,-38.3,-0.386,19.58,21.13,03a59995o0218o
59994.887458,22.635,3.143,3,10,o,0,1.48,114.69768,-59.51688,3491.89,8700.7,2.61,2.33,-33.6,-0.38,19.54,21.09,03a59995o0290o
59994.893776,-23.455,6.444,-2,10,o,0,1.26,114.69768,-59.51688,3467.19,8815.11,2.77,2.43,-35.3,-0.37,19.44,21.04,03a59995o0304o
59996.187951,20.271,0.523,28,15,c,0,1.11,114.69768,-59.51688,2875.59,462.88,2.67,1.96,43.3,-0.389,19.13,20.84,04a59996o0250c
59996.191105,-22.043,7.182,-6,40,c,0,1.1,114.69768,-59.51688,2894.51,500.23,2.69,2.0,44.8,-0.386,18.07,19.71,04a59996o0257c
59996.216981,21.778,1.521,7,11,c,0,1.25,114.69768,-59.51688,2819.12,417.6,2.67,2.0,42.4,-0.39,19.46,21.18,04a59996o0312c
59996.227466,-21.195,1.429,-12,17,c,0,1.14,114.69768,-59.51688,2790.16,532.05,2.54,1.94,43.9,-0.397,18.92,20.51,04a59996o0334c
59998.899761,-25.376,43.5,0,11,o,0,0.85,114.69768,-59.51688,3515.6,8745.18,2.36,2.11,-51.5,-0.393,19.66,21.18,03a59999o0313o
59998.90292,-23.557,7.091,-1,10,o,0,0.96,114.69768,-59.51688,3532.37,8783.55,2.31,2.06,-54.2,-0.404,19.68,21.17,03a59999o0320o
59998.908334,-21.553,0.954,-9,8,o,0,1.23,114.69768,-59.51688,3479.01,8705.59,2.41,2.15,-51.3,-0.393,19.59,21.15,03a59999o0332o
59998.919856,21.508,1.235,9,11,o,0,1.06,114.69768,-59.51688,3456.45,8822.55,2.43,2.13,-53.4,-0.391,19.59,21.12,03a59999o0357o
60000.264226,21.08,0.943,13,13,c,0,0.97,114.69768,-59.51688,2831.67,453.98,2.58,2.03,39.8,-0.378,19.35,20.87,04a60000o0539c
60000.267382,-21.332,0.931,-11,10,c,0,1.55,114.69768,-59.51688,2850.6,493.31,2.55,1.97,41.6,-0.383,19.32,20.87,04a60000o0546c
60000.28871,21.033,0.911,14,13,c,0,1.17,114.69768,-59.51688,2776.38,423.24,2.64,1.98,39.7,-0.373,19.28,20.8,04a60000o0592c
60000.295099,-20.512,0.607,-23,14,c,0,1.1,114.69768,-59.51688,2751.12,543.45,2.65,2.01,37.8,-0.377,19.28,20.79,04a60000o0606c
60002.846256,-20.908,0.607,-16,10,o,0,1.6,114.69768,-59.51688,5721.83,8512.96,2.45,2.12,-48.7,-0.396,19.43,20.74,03a60003o0218o
60002.849453,-20.838,0.585,-17,10,o,0,1.09,114.69768,-59.51688,5737.21,8543.82,2.46,2.16,-48.4,-0.395,19.46,20.73,03a60003o0225o
60002.854946,-20.341,0.371,-26,10,o,0,1.24,114.69768,-59.51688,5682.98,8449.69,2.47,2.16,-52.3,-0.393,19.46,20.75,03a60003o0237o
60002.866233,-20.315,0.455,-27,12,o,0,1.13,114.69768,-59.51688,5658.64,8535.25,2.43,2.18,-48.8,-0.396,19.43,20.71,03a60003o0262o
60004.092277,-23.481,10.273,-2,15,o,0,0.98,114.69768,-59.51688,5402.03,4556.5,2.25,2.12,-46.6,-0.429,19.14,20.3,04a60004o0207o
60004.095443,21.835,1.909,7,13,o,0,1.27,114.69768,-59.51688,5419.44,4592.89,2.14,2.03,-49.8,-0.428,19.18,20.34,04a60004o0214o
60004.102666,21.651,1.606,8,13,o,0,1.34,114.69768,-59.51688,5357.8,4510.02,2.13,2.02,-43.5,-0.428,19.18,20.34,04a60004o0230o
60004.113955,22.053,2.674,6,15,o,0,1.02,114.69768,-59.51688,5332.76,4618.16,2.14,2.01,-53.3,-0.417,19.16,20.38,04a60004o0255o
60006.915809,-21.514,2.154,-9,19,o,0,1.01,114.69768,-59.51688,8169.8,2466.16,2.61,2.36,-58.7,-0.437,18.87,19.84,03a60007o0102o
60006.919454,-22.775,5.55,-3,16,o,0,1.14,114.69768,-59.51688,8188.2,2506.18,2.39,2.12,-57.4,-0.427,19.01,19.94,03a60007o0110o
60008.131386,20.93,1.0,15,15,o,0,1.77,114.69768,-59.51688,5377.44,4525.22,2.04,1.91,-59.7,-0.434,18.92,19.65,04a60008o0192o
60008.134167,20.601,0.903,21,19,o,0,0.97,114.69768,-59.51688,5398.21,4561.7,2.19,2.11,-73.3,-0.446,18.85,19.63,04a60008o0198o
60008.139616,-19.479,0.373,-59,22,o,0,0.83,114.69768,-59.51688,5338.83,4481.2,2.27,2.08,-56.8,-0.476,18.86,19.62,04a60008o0210o
60008.149645,-21.224,1.352,-12,16,o,0,1.29,114.69768,-59.51688,5312.49,4592.7,1.99,1.89,-55.9,-0.434,18.9,19.61,04a60008o0232o
60012.07238,-20.085,0.773,-34,26,o,0,0.77,114.69768,-59.51688,8841.69,770.25,2.64,2.12,-24.1,-0.418,18.79,19.5,04a60012o0154o
60012.075552,-19.897,0.618,-40,25,o,0,0.92,114.69768,-59.51688,8860.56,807.63,2.85,2.21,-24.5,-0.387,18.77,19.5,04a60012o0161o
60012.080517,-20.025,0.567,-36,20,o,0,1.48,114.69768,-59.51688,8796.06,722.08,2.73,2.28,-22.9,-0.401,18.78,19.51,04a60012o0172o
60012.092756,-21.828,3.189,-7,22,o,0,1.47,114.69768,-59.51688,8767.73,830.84,2.82,2.3,-22.5,-0.389,18.72,19.49,04a60012o0198o
60014.866432,-20.867,0.934,-16,15,o,0,0.87,114.69768,-59.51688,2836.18,6236.19,2.43,2.19,-64.6,-0.388,19.19,20.2,03a60015o0284o
60014.869624,-20.468,0.61,-24,14,o,0,1.32,114.69768,-59.51688,2852.63,6273.75,2.43,2.18,-57.8,-0.382,19.2,20.19,03a60015o0291o
60014.875137,-21.267,1.132,-11,13,o,0,1.49,114.69768,-59.51688,2798.65,6196.76,2.55,2.35,-60.0,-0.369,19.11,20.18,03a60015o0303o
60014.888426,-20.609,0.748,-21,16,o,0,0.96,114.69768,-59.51688,2773.34,6310.71,2.56,2.26,-57.4,-0.377,19.12,20.13,03a60015o0332o
60016.122658,-22.568,5.105,-3,17,o,0,0.96,114.69768,-59.51688,8820.05,740.42,2.66,2.17,-27.4,-0.398,19.11,20.23,04a60016o0265o
60016.12591,-21.588,1.826,-8,15,o,0,1.4,114.69768,-59.51688,8839.54,779.23,2.83,2.09,-28.7,-0.384,19.14,20.19,04a60016o0272o
60016.139602,-19.984,0.451,-37,17,o,0,1.24,114.69768,-59.51688,8770.16,694.33,2.55,2.25,-29.9,-0.404,19.09,20.17,04a60016o0301o
60016.145065,21.579,2.0,8,17,o,0,1.06,114.69768,-59.51688,8743.61,808.19,2.68,2.26,-31.8,-0.38,19.06,20.16,04a60016o0313o
60020.111245,-21.691,1.444,-8,11,o,0,1.51,114.69768,-59.51688,1717.92,4308.97,2.35,2.0,56.9,-0.41,19.32,20.8,04a60020o0275o
60020.114853,-20.563,0.437,-22,9,o,0,1.72,114.69768,-59.51688,1735.19,4345.07,2.23,1.91,61.3,-0.418,19.38,20.85,04a60020o0283o
60020.12585,-20.595,0.506,-21,11,o,0,1.39,114.69768,-59.51688,1670.12,4266.06,2.26,1.93,60.0,-0.413,19.3,20.77,04a60020o0303o
60020.132265,-20.2,0.416,-30,12,o,0,0.99,114.69768,-59.51688,1649.54,4379.36,2.24,1.92,57.7,-0.412,19.34,20.76,04a60020o0316o
60022.79463,-21.202,0.642,-12,8,c,0,1.05,114.69768,-59.51688,6639.16,6135.41,2.35,2.17,-53.8,-0.395,19.8,21.75,03a60023o0140c
60022.798288,21.818,1.218,7,8,c,0,0.95,114.69768,-59.51688,6655.46,6174.12,2.35,2.14,-57.5,-0.397,19.81,21.74,03a60023o0148c
60022.804183,-20.824,0.508,-17,9,c,0,1.02,114.69768,-59.51688,6601.08,6093.1,2.31,2.13,-59.8,-0.397,19.64,21.53,03a60023o0161c
60022.815173,21.864,1.091,6,7,c,0,1.14,114.69768,-59.51688,6577.01,6208.22,2.29,2.1,-62.2,-0.402,19.82,21.72,03a60023o0185c
60024.128043,-21.478,1.159,-9,11,o,0,1.36,114.69768,-59.51688,1704.62,4297.18,2.18,1.99,56.4,-0.4,19.23,20.52,04a60024o0235o
60024.13166,20.294,0.454,28,13,o,0,1.14,114.69768,-59.51688,1722.36,4334.15,2.29,1.99,68.5,-0.399,19.26,20.54,04a60024o0243o
60024.137557,-19.964,0.318,-38,12,o,0,1.51,114.69768,-59.51688,1659.63,4258.52,2.27,2.0,64.7,-0.4,19.2,20.54,04a60024o0256o
60024.147488,21.979,2.579,6,15,o,0,1.0,114.69768,-59.51688,1634.96,4373.87,2.36,2.1,64.6,-0.393,19.16,20.59,04a60024o0278o
60028.050656,-19.881,0.454,-40,18,o,0,1.11,114.69768,-59.51688,7359.86,8608.07,3.56,3.03,-61.9,-0.381,18.87,20.56,04a60028o0002o
60028.065521,-20.173,0.48,-31,15,o,0,1.46,114.69768,-59.51688,7410.88,8677.53,2.97,2.67,-64.8,-0.417,19.0,20.67,04a60028o0034o
60028.068337,22.355,4.059,4,17,o,0,1.37,114.69768,-59.51688,7354.99,8595.95,2.97,2.77,-75.4,-0.411,19.0,20.66,04a60028o0040o
60028.075252,-22.184,3.15,-5,15,o,0,1.55,114.69768,-59.51688,7331.98,8708.71,3.2,2.87,-70.4,-0.367,19.01,20.68,04a60028o0055o
60030.865135,-21.655,1.131,-8,9,c,0,1.1,114.69768,-59.51688,2899.43,435.8,2.36,2.27,-58.7,-0.368,19.73,21.71,03a60031o0278c
60030.868455,20.827,0.472,17,8,c,0,1.5,114.69768,-59.51688,2918.76,475.68,2.41,2.31,-47.4,-0.377,19.74,21.7,03a60031o0285c
60030.873668,23.536,6.909,1,10,c,0,1.12,114.69768,-59.51688,2855.61,396.45,2.34,2.22,-48.2,-0.377,19.78,21.71,03a60031o0296c
60030.883798,20.943,0.642,15,10,c,0,0.86,114.69768,-59.51688,2828.28,513.69,2.33,2.22,-49.8,-0.373,19.76,21.72,03a60031o0317c
60032.111006,-20.273,0.526,-28,15,o,0,1.43,114.69768,-59.51688,7370.55,8618.78,2.18,2.01,-71.0,-0.46,19.24,20.41,04a60032o0285o
60032.113841,-20.482,0.723,-23,17,o,0,0.94,114.69768,-59.51688,7386.89,8657.76,2.17,2.0,-75.5,-0.448,19.26,20.42,04a60032o0291o
60032.118975,-19.345,0.217,-66,14,o,0,1.56,114.69768,-59.51688,7328.91,8576.43,2.27,2.04,-74.5,-0.439,19.25,20.42,04a60032o0302o
60032.128985,-21.873,2.698,-6,18,o,0,0.81,114.69768,-59.51688,7305.04,8691.69,2.21,2.03,-76.1,-0.443,19.2,20.41,04a60032o0323o
60035.030756,-23.746,16.0,-1,18,o,0,1.05,114.69768,-59.51688,5557.37,8699.46,2.76,2.22,-76.4,-0.418,18.91,20.0,04a60035o0130o
60035.033978,-21.818,2.6,-7,18,o,0,1.4,114.69768,-59.51688,5573.9,8736.27,2.72,2.17,-77.1,-0.418,18.94,20.0,04a60035o0137o
60035.03955,-20.641,1.009,-20,20,o,0,1.27,114.69768,-59.51688,5516.31,8654.54,2.55,2.05,-76.6,-0.436,18.99,20.01,04a60035o0149o
60035.05117,20.652,0.992,20,20,o,0,1.05,114.69768,-59.51688,5492.96,8764.42,2.34,2.01,-70.0,-0.471,19.01,20.0,04a60035o0174o
60036.842355,-20.449,0.848,-24,20,o,0,0.91,114.69768,-59.51688,5280.85,4544.33,2.45,2.13,-55.0,-0.397,18.74,19.47,03a60037o0123o
60036.846246,-19.399,0.279,-63,18,o,0,1.24,114.69768,-59.51688,5298.24,4582.76,2.4,2.08,-57.5,-0.397,18.81,19.49,03a60037o0131o
60036.852987,21.215,1.326,12,16,o,0,1.78,114.69768,-59.51688,5243.89,4504.92,2.35,2.07,-58.0,-0.407,18.8,19.5,03a60037o0145o
60039.785859,20.406,0.844,25,21,o,0,0.93,114.69768,-59.51688,8291.95,6638.6,2.27,1.95,-57.1,-0.412,18.83,19.25,03a60040o0157o
60039.795593,-24.132,25.571,-1,21,o,0,1.19,114.69768,-59.51688,8308.02,6679.66,2.31,1.94,-56.0,-0.405,18.83,19.22,03a60040o0177o
60039.798902,20.631,0.885,20,18,o,0,0.97,114.69768,-59.51688,8253.04,6597.84,2.32,1.93,-54.3,-0.414,18.84,19.21,03a60040o0184o
60039.810971,-21.57,2.867,-8,24,o,0,0.87,114.69768,-59.51688,8230.56,6711.31,2.29,1.91,-55.2,-0.415,18.83,19.18,03a60040o0210o
60041.057572,-19.459,0.489,-60,29,o,0,1.07,114.69768,-59.51688,8425.09,6546.55,2.52,2.36,-29.7,-0.418,18.54,19.33,04a60041o0176o
60041.06065,23.655,20.857,1,26,o,0,1.23,114.69768,-59.51688,8444.31,6584.95,2.54,2.34,-25.1,-0.421,18.52,19.23,04a60041o0182o
60041.066355,-20.129,0.886,-32,29,o,0,0.79,114.69768,-59.51688,8386.14,6501.0,2.46,2.23,-20.0,-0.428,18.53,19.2,04a60041o0194o
60041.076221,-21.045,1.953,-14,27,o,0,1.42,114.69768,-59.51688,8360.12,6613.27,2.45,2.22,-14.9,-0.418,18.52,19.19,04a60041o0215o
60042.826598,20.416,1.333,25,33,o,0,1.03,114.69768,-59.51688,1675.61,8876.25,4.67,4.55,-23.2,-0.293,18.44,19.79,03a60043o0224o
60042.830536,-19.893,0.794,-40,32,o,0,0.94,114.69768,-59.51688,1692.76,8915.38,4.0,3.61,18.7,-0.495,18.45,19.78,03a60043o0232o
60042.836573,-19.693,0.59,-48,28,o,0,0.96,114.69768,-59.51688,1640.76,8838.16,4.07,3.5,-33.3,-0.311,18.64,19.75,03a60043o0244o
60042.846682,20.38,1.59,26,41,o,0,1.04,114.69768,-59.51688,1616.51,8955.58,5.39,4.7,9.3,-0.447,18.13,19.72,03a60043o0264o
60045.811977,20.431,0.42,24,10,o,0,1.14,114.69768,-59.51688,7093.91,354.67,2.3,2.16,-40.2,-0.416,19.51,21.01,03a60046o0213o
60045.813486,-23.82,11.0,-1,12,o,0,1.02,114.69768,-59.51688,2955.3,10415.95,2.87,2.42,-35.0,-0.397,19.51,21.03,03a60046o0216o
60045.814965,20.579,0.433,21,9,o,0,1.42,114.69768,-59.51688,7112.44,393.78,2.28,2.08,-45.1,-0.422,19.55,20.99,03a60046o0219o
60045.816352,-20.388,0.351,-25,9,o,0,2.0,114.69768,-59.51688,2971.43,10454.44,2.79,2.37,-38.9,-0.406,19.55,21.02,03a60046o0222o
